Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, øF (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (øC))","Intensity, lum/ftý (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
2765,02/09/2017 17:31,84.115,68,,,,,
2766,02/09/2017 17:41,83.935,39,,,,,
2767,02/09/2017 17:51,83.935,22,,,,,
2768,02/09/2017 18:01,84.115,13,,,,,
2769,02/09/2017 18:11,83.935,5,,,,,
2770,02/09/2017 18:21,83.935,1,,,,,
2771,02/09/2017 18:31,83.579,0,,,,,
2772,02/09/2017 18:41,83.757,0,,,,,
2773,02/09/2017 18:51,83.757,0,,,,,
2774,02/09/2017 19:01,83.757,0,,,,,
2775,02/09/2017 19:11,83.757,0,,,,,
2776,02/09/2017 19:21,83.757,0,,,,,
2777,02/09/2017 19:31,83.579,0,,,,,
2778,02/09/2017 19:41,83.757,0,,,,,
2779,02/09/2017 19:51,83.757,0,,,,,
2780,02/09/2017 20:01,83.757,0,,,,,
2781,02/09/2017 20:11,83.757,0,,,,,
2782,02/09/2017 20:21,83.399,0,,,,,
2783,02/09/2017 20:31,83.043,0,,,,,
2784,02/09/2017 20:41,83.221,0,,,,,
2785,02/09/2017 20:51,83.043,0,,,,,
2786,02/09/2017 21:01,83.221,0,,,,,
2787,02/09/2017 21:11,83.399,0,,,,,
2788,02/09/2017 21:21,82.864,0,,,,,
2789,02/09/2017 21:31,83.399,0,,,,,
2790,02/09/2017 21:41,83.221,0,,,,,
2791,02/09/2017 21:51,83.221,0,,,,,
2792,02/09/2017 22:01,83.221,0,,,,,
2793,02/09/2017 22:11,83.399,0,,,,,
2794,02/09/2017 22:21,83.579,0,,,,,
2795,02/09/2017 22:31,83.399,0,,,,,
2796,02/09/2017 22:41,83.399,0,,,,,
2797,02/09/2017 22:51,83.399,0,,,,,
2798,02/09/2017 23:01,83.399,0,,,,,
2799,02/09/2017 23:11,83.399,0,,,,,
2800,02/09/2017 23:21,83.399,0,,,,,
2801,02/09/2017 23:31,83.399,0,,,,,
2802,02/09/2017 23:41,83.221,0,,,,,
2803,02/09/2017 23:51,83.221,0,,,,,
2804,02/10/2017 00:01,83.221,0,,,,,
2805,02/10/2017 00:11,83.221,0,,,,,
2806,02/10/2017 00:21,83.043,0,,,,,
2807,02/10/2017 00:31,83.043,0,,,,,
2808,02/10/2017 00:41,83.043,0,,,,,
2809,02/10/2017 00:51,83.043,0,,,,,
2810,02/10/2017 01:01,83.043,0,,,,,
2811,02/10/2017 01:11,82.864,0,,,,,
2812,02/10/2017 01:21,82.864,0,,,,,
2813,02/10/2017 01:31,82.864,0,,,,,
2814,02/10/2017 01:41,82.864,0,,,,,
2815,02/10/2017 01:51,82.864,0,,,,,
2816,02/10/2017 02:01,82.864,0,,,,,
2817,02/10/2017 02:11,82.864,0,,,,,
2818,02/10/2017 02:21,83.043,0,,,,,
2819,02/10/2017 02:31,82.864,0,,,,,
2820,02/10/2017 02:41,82.864,0,,,,,
2821,02/10/2017 02:51,82.686,0,,,,,
2822,02/10/2017 03:01,82.864,0,,,,,
2823,02/10/2017 03:11,82.864,0,,,,,
2824,02/10/2017 03:21,82.864,0,,,,,
2825,02/10/2017 03:31,82.864,0,,,,,
2826,02/10/2017 03:41,82.864,0,,,,,
2827,02/10/2017 03:51,82.864,0,,,,,
2828,02/10/2017 04:01,82.864,0,,,,,
2829,02/10/2017 04:11,82.864,0,,,,,
2830,02/10/2017 04:21,82.864,0,,,,,
2831,02/10/2017 04:31,82.864,0,,,,,
2832,02/10/2017 04:41,82.864,0,,,,,
2833,02/10/2017 04:51,82.864,0,,,,,
2834,02/10/2017 05:01,82.864,0,,,,,
2835,02/10/2017 05:11,82.864,0,,,,,
2836,02/10/2017 05:21,82.864,0,,,,,
2837,02/10/2017 05:31,82.864,0,,,,,
2838,02/10/2017 05:41,82.864,0,,,,,
2839,02/10/2017 05:51,82.864,0,,,,,
2840,02/10/2017 06:01,82.864,0,,,,,
2841,02/10/2017 06:11,82.864,0,,,,,
2842,02/10/2017 06:21,82.864,4,,,,,
2843,02/10/2017 06:31,82.864,14,,,,,
2844,02/10/2017 06:41,82.864,29,,,,,
2845,02/10/2017 06:51,82.864,44,,,,,
2846,02/10/2017 07:01,83.043,68,,,,,
2847,02/10/2017 07:11,83.043,86,,,,,
2848,02/10/2017 07:21,83.221,100,,,,,
2849,02/10/2017 07:31,83.221,116,,,,,
2850,02/10/2017 07:41,83.399,83,,,,,
2851,02/10/2017 07:51,83.579,97,,,,,
2852,02/10/2017 08:01,83.579,107,,,,,
2853,02/10/2017 08:11,83.757,125,,,,,
2854,02/10/2017 08:21,83.757,200,,,,,
2855,02/10/2017 08:31,83.757,208,,,,,
2856,02/10/2017 08:41,83.935,256,,,,,
2857,02/10/2017 08:51,83.935,248,,,,,
2858,02/10/2017 09:01,84.115,272,,,,,
2859,02/10/2017 09:11,84.115,320,,,,,
2860,02/10/2017 09:21,84.115,320,,,,,
2861,02/10/2017 09:31,84.295,248,,,,,
2862,02/10/2017 09:41,84.295,272,,,,,
2863,02/10/2017 09:51,84.474,272,,,,,
2864,02/10/2017 10:01,84.474,304,,,,,
2865,02/10/2017 10:11,84.654,256,,,,,
2866,02/10/2017 10:21,84.654,288,,,,,
2867,02/10/2017 10:31,84.654,368,,,,,
2868,02/10/2017 10:41,84.654,320,,,,,
2869,02/10/2017 10:51,84.654,368,,,,,
2870,02/10/2017 11:01,84.834,672,,,,,
2871,02/10/2017 11:11,84.654,352,,,,,
2872,02/10/2017 11:21,84.654,416,,,,,
2873,02/10/2017 11:31,84.654,480,,,,,
2874,02/10/2017 11:41,84.834,768,,,,,
2875,02/10/2017 11:51,84.834,608,,,,,
2876,02/10/2017 12:01,85.014,480,,,,,
2877,02/10/2017 12:11,84.834,368,,,,,
2878,02/10/2017 12:21,84.834,480,,,,,
2879,02/10/2017 12:31,84.834,480,,,,,
2880,02/10/2017 12:41,84.834,576,,,,,
2881,02/10/2017 12:51,85.014,480,,,,,
2882,02/10/2017 13:01,84.834,512,,,,,
2883,02/10/2017 13:11,85.014,416,,,,,
2884,02/10/2017 13:21,85.014,480,,,,,
2885,02/10/2017 13:31,85.014,576,,,,,
2886,02/10/2017 13:41,85.014,512,,,,,
2887,02/10/2017 13:51,85.014,448,,,,,
2888,02/10/2017 14:01,85.014,432,,,,,
2889,02/10/2017 14:11,85.014,480,,,,,
2890,02/10/2017 14:21,85.014,480,,,,,
2891,02/10/2017 14:31,84.834,608,,,,,
2892,02/10/2017 14:41,84.834,576,,,,,
2893,02/10/2017 14:51,84.834,960,,,,,
2894,02/10/2017 15:01,85.014,608,,,,,
2895,02/10/2017 15:11,84.834,480,,,,,
2896,02/10/2017 15:21,84.834,496,,,,,
2897,02/10/2017 15:31,84.654,448,,,,,
2898,02/10/2017 15:41,84.654,464,,,,,
2899,02/10/2017 15:51,84.654,464,,,,,
2900,02/10/2017 16:01,84.654,304,,,,,
2901,02/10/2017 16:11,84.474,288,,,,,
2902,02/10/2017 16:21,84.474,336,,,,,
2903,02/10/2017 16:31,84.295,288,,,,,
2904,02/10/2017 16:41,84.295,248,,,,,
2905,02/10/2017 16:51,84.295,320,,,,,
2906,02/10/2017 17:01,84.115,480,,,,,
2907,02/10/2017 17:11,84.115,384,,,,,
2908,02/10/2017 17:21,84.115,288,,,,,
2909,02/10/2017 17:31,84.115,208,,,,,
2910,02/10/2017 17:41,83.935,136,,,,,
2911,02/10/2017 17:51,83.935,88,,,,,
2912,02/10/2017 18:01,83.935,46,,,,,
2913,02/10/2017 18:11,83.757,10,,,,,
2914,02/10/2017 18:21,83.935,3,,,,,
2915,02/10/2017 18:31,83.757,0,,,,,
2916,02/10/2017 18:41,83.757,0,,,,,
2917,02/10/2017 18:51,83.757,0,,,,,
2918,02/10/2017 19:01,83.757,0,,,,,
2919,02/10/2017 19:11,83.935,0,,,,,
2920,02/10/2017 19:21,83.935,0,,,,,
2921,02/10/2017 19:31,83.935,0,,,,,
2922,02/10/2017 19:41,83.935,0,,,,,
2923,02/10/2017 19:51,83.935,0,,,,,
2924,02/10/2017 20:01,83.935,0,,,,,
2925,02/10/2017 20:11,83.935,0,,,,,
2926,02/10/2017 20:21,83.935,0,,,,,
2927,02/10/2017 20:31,83.935,0,,,,,
2928,02/10/2017 20:41,83.757,0,,,,,
2929,02/10/2017 20:51,83.757,0,,,,,
2930,02/10/2017 21:01,83.935,0,,,,,
2931,02/10/2017 21:11,83.935,0,,,,,
2932,02/10/2017 21:21,83.935,0,,,,,
2933,02/10/2017 21:31,83.757,0,,,,,
2934,02/10/2017 21:41,83.757,0,,,,,
2935,02/10/2017 21:51,83.757,0,,,,,
2936,02/10/2017 22:01,83.757,0,,,,,
2937,02/10/2017 22:11,83.757,0,,,,,
2938,02/10/2017 22:21,83.757,0,,,,,
2939,02/10/2017 22:31,83.757,0,,,,,
2940,02/10/2017 22:41,83.579,0,,,,,
2941,02/10/2017 22:51,83.579,0,,,,,
2942,02/10/2017 23:01,83.579,0,,,,,
2943,02/10/2017 23:11,83.579,0,,,,,
2944,02/10/2017 23:21,83.579,0,,,,,
2945,02/10/2017 23:31,83.579,0,,,,,
2946,02/10/2017 23:41,83.579,0,,,,,
2947,02/10/2017 23:51,83.579,0,,,,,
2948,02/11/2017 00:01,83.579,0,,,,,
2949,02/11/2017 00:11,83.579,0,,,,,
2950,02/11/2017 00:21,83.399,0,,,,,
2951,02/11/2017 00:31,83.399,0,,,,,
2952,02/11/2017 00:41,83.399,0,,,,,
2953,02/11/2017 00:51,83.399,0,,,,,
2954,02/11/2017 01:01,83.221,0,,,,,
2955,02/11/2017 01:11,83.221,0,,,,,
2956,02/11/2017 01:21,83.221,0,,,,,
2957,02/11/2017 01:31,83.221,0,,,,,
2958,02/11/2017 01:41,83.221,0,,,,,
2959,02/11/2017 01:51,83.221,0,,,,,
2960,02/11/2017 02:01,83.221,0,,,,,
2961,02/11/2017 02:11,83.221,0,,,,,
2962,02/11/2017 02:21,83.221,0,,,,,
2963,02/11/2017 02:31,83.221,0,,,,,
2964,02/11/2017 02:41,83.399,0,,,,,
2965,02/11/2017 02:51,83.399,0,,,,,
2966,02/11/2017 03:01,83.221,0,,,,,
2967,02/11/2017 03:11,83.399,0,,,,,
2968,02/11/2017 03:21,83.221,0,,,,,
2969,02/11/2017 03:31,83.221,0,,,,,
2970,02/11/2017 03:41,83.221,0,,,,,
2971,02/11/2017 03:51,83.221,0,,,,,
2972,02/11/2017 04:01,83.221,0,,,,,
2973,02/11/2017 04:11,83.043,0,,,,,
2974,02/11/2017 04:21,83.043,0,,,,,
2975,02/11/2017 04:31,83.043,0,,,,,
2976,02/11/2017 04:41,83.043,0,,,,,
2977,02/11/2017 04:51,83.043,0,,,,,
2978,02/11/2017 05:01,83.043,0,,,,,
2979,02/11/2017 05:11,83.043,0,,,,,
2980,02/11/2017 05:21,83.043,0,,,,,
2981,02/11/2017 05:31,83.043,0,,,,,
2982,02/11/2017 05:41,83.043,0,,,,,
2983,02/11/2017 05:51,83.043,0,,,,,
2984,02/11/2017 06:01,83.043,0,,,,,
2985,02/11/2017 06:11,83.043,0,,,,,
2986,02/11/2017 06:21,83.043,2,,,,,
2987,02/11/2017 06:31,83.043,8,,,,,
2988,02/11/2017 06:41,83.221,16,,,,,
2989,02/11/2017 06:51,83.221,26,,,,,
2990,02/11/2017 07:01,83.221,34,,,,,
2991,02/11/2017 07:11,83.221,50,,,,,
2992,02/11/2017 07:21,83.399,62,,,,,
2993,02/11/2017 07:31,83.399,68,,,,,
2994,02/11/2017 07:41,83.579,95,,,,,
2995,02/11/2017 07:51,83.757,109,,,,,
2996,02/11/2017 08:01,83.757,123,,,,,
2997,02/11/2017 08:11,83.935,136,,,,,
2998,02/11/2017 08:21,83.935,136,,,,,
2999,02/11/2017 08:31,84.115,176,,,,,
3000,02/11/2017 08:41,83.757,144,,,,,
3001,02/11/2017 08:51,84.295,192,,,,,
3002,02/11/2017 09:01,84.295,224,,,,,
3003,02/11/2017 09:11,84.295,216,,,,,
3004,02/11/2017 09:21,84.474,256,,,,,
3005,02/11/2017 09:31,84.474,256,,,,,
3006,02/11/2017 09:41,84.474,272,,,,,
3007,02/11/2017 09:51,84.474,304,,,,,
3008,02/11/2017 10:01,84.654,336,,,,,
3009,02/11/2017 10:11,84.834,352,,,,,
3010,02/11/2017 10:21,84.654,384,,,,,
3011,02/11/2017 10:31,84.654,400,,,,,
3012,02/11/2017 10:41,84.654,448,,,,,
3013,02/11/2017 10:51,84.834,432,,,,,
3014,02/11/2017 11:01,84.834,352,,,,,
3015,02/11/2017 11:11,84.834,352,,,,,
3016,02/11/2017 11:21,84.295,384,,,,,
3017,02/11/2017 11:31,84.834,432,,,,,
3018,02/11/2017 11:41,84.834,352,,,,,
3019,02/11/2017 11:51,84.834,368,,,,,
3020,02/11/2017 12:01,85.014,352,,,,,
3021,02/11/2017 12:11,85.014,608,,,,,
3022,02/11/2017 12:21,85.014,512,,,,,
3023,02/11/2017 12:31,84.654,512,,,,,
3024,02/11/2017 12:41,85.194,2176,,,,,
3025,02/11/2017 12:51,85.014,576,,,,,
3026,02/11/2017 13:01,85.194,480,,,,,
3027,02/11/2017 13:11,85.014,464,,,,,
3028,02/11/2017 13:21,84.474,432,,,,,
3029,02/11/2017 13:31,85.014,480,,,,,
3030,02/11/2017 13:41,85.194,672,,,,,
3031,02/11/2017 13:51,85.014,216,,,,,
3032,02/11/2017 14:01,85.194,448,,,,,
3033,02/11/2017 14:11,85.014,608,,,,,
3034,02/11/2017 14:21,85.014,608,,,,,
3035,02/11/2017 14:31,85.014,512,,,,,
3036,02/11/2017 14:41,85.014,496,,,,,
3037,02/11/2017 14:51,84.834,512,,,,,
3038,02/11/2017 15:01,84.834,512,,,,,
3039,02/11/2017 15:11,84.654,496,,,,,
3040,02/11/2017 15:21,84.834,416,,,,,
3041,02/11/2017 15:31,84.474,448,,,,,
3042,02/11/2017 15:41,84.834,1024,,,,,
3043,02/11/2017 15:51,84.654,1152,,,,,
3044,02/11/2017 16:01,84.654,768,,,,,
3045,02/11/2017 16:11,84.474,384,,,,,
3046,02/11/2017 16:21,84.654,672,,,,,
3047,02/11/2017 16:31,84.474,304,,,,,
3048,02/11/2017 16:41,84.474,608,,,,,
3049,02/11/2017 16:51,84.295,464,,,,,
3050,02/11/2017 17:01,84.295,368,,,,,
3051,02/11/2017 17:11,84.115,272,,,,,
3052,02/11/2017 17:21,83.935,224,,,,,
3053,02/11/2017 17:31,84.115,168,,,,,
3054,02/11/2017 17:41,83.757,116,,,,,
3055,02/11/2017 17:51,83.757,56,,,,,
3056,02/11/2017 18:01,83.579,26,,,,,
3057,02/11/2017 18:11,83.757,8,,,,,
3058,02/11/2017 18:21,83.757,2,,,,,
3059,02/11/2017 18:31,83.757,0,,,,,
3060,02/11/2017 18:41,83.757,0,,,,,
3061,02/11/2017 18:51,83.757,0,,,,,
3062,02/11/2017 19:01,83.579,0,,,,,
3063,02/11/2017 19:11,83.579,0,,,,,
3064,02/11/2017 19:21,83.579,0,,,,,
3065,02/11/2017 19:31,83.579,0,,,,,
3066,02/11/2017 19:41,83.579,0,,,,,
3067,02/11/2017 19:51,83.579,0,,,,,
3068,02/11/2017 20:01,83.579,0,,,,,
3069,02/11/2017 20:11,83.579,0,,,,,
3070,02/11/2017 20:21,83.579,0,,,,,
3071,02/11/2017 20:31,83.579,0,,,,,
3072,02/11/2017 20:41,83.579,0,,,,,
3073,02/11/2017 20:51,83.399,0,,,,,
3074,02/11/2017 21:01,83.399,0,,,,,
3075,02/11/2017 21:11,83.399,0,,,,,
3076,02/11/2017 21:21,83.399,0,,,,,
3077,02/11/2017 21:31,83.399,0,,,,,
3078,02/11/2017 21:41,83.399,0,,,,,
3079,02/11/2017 21:51,83.399,0,,,,,
3080,02/11/2017 22:01,83.399,0,,,,,
3081,02/11/2017 22:11,83.399,0,,,,,
3082,02/11/2017 22:21,83.399,0,,,,,
3083,02/11/2017 22:31,83.399,0,,,,,
3084,02/11/2017 22:41,83.399,0,,,,,
3085,02/11/2017 22:51,83.399,0,,,,,
3086,02/11/2017 23:01,83.399,0,,,,,
3087,02/11/2017 23:11,83.399,0,,,,,
3088,02/11/2017 23:21,83.399,0,,,,,
3089,02/11/2017 23:31,83.399,0,,,,,
3090,02/11/2017 23:41,83.399,0,,,,,
3091,02/11/2017 23:51,83.399,0,,,,,
3092,02/12/2017 00:01,83.399,0,,,,,
3093,02/12/2017 00:11,83.399,0,,,,,
3094,02/12/2017 00:21,83.399,0,,,,,
3095,02/12/2017 00:31,83.399,0,,,,,
3096,02/12/2017 00:41,83.399,0,,,,,
3097,02/12/2017 00:51,83.221,0,,,,,
3098,02/12/2017 01:01,83.221,0,,,,,
3099,02/12/2017 01:11,83.221,0,,,,,
3100,02/12/2017 01:21,83.043,0,,,,,
3101,02/12/2017 01:31,83.043,0,,,,,
3102,02/12/2017 01:41,83.043,0,,,,,
3103,02/12/2017 01:51,83.043,0,,,,,
3104,02/12/2017 02:01,83.043,0,,,,,
3105,02/12/2017 02:11,83.043,0,,,,,
3106,02/12/2017 02:21,83.043,0,,,,,
3107,02/12/2017 02:31,83.043,0,,,,,
3108,02/12/2017 02:41,83.043,0,,,,,
3109,02/12/2017 02:51,83.043,0,,,,,
3110,02/12/2017 03:01,83.043,0,,,,,
3111,02/12/2017 03:11,83.043,0,,,,,
3112,02/12/2017 03:21,83.043,0,,,,,
3113,02/12/2017 03:31,83.043,0,,,,,
3114,02/12/2017 03:41,83.043,0,,,,,
3115,02/12/2017 03:51,83.043,0,,,,,
3116,02/12/2017 04:01,83.043,0,,,,,
3117,02/12/2017 04:11,83.043,0,,,,,
3118,02/12/2017 04:21,83.043,0,,,,,
3119,02/12/2017 04:31,83.043,0,,,,,
3120,02/12/2017 04:41,83.043,0,,,,,
3121,02/12/2017 04:51,83.043,0,,,,,
3122,02/12/2017 05:01,83.043,0,,,,,
3123,02/12/2017 05:11,83.043,0,,,,,
3124,02/12/2017 05:21,83.043,0,,,,,
3125,02/12/2017 05:31,83.043,0,,,,,
3126,02/12/2017 05:41,82.864,0,,,,,
3127,02/12/2017 05:51,83.043,0,,,,,
3128,02/12/2017 06:01,83.043,0,,,,,
3129,02/12/2017 06:11,82.864,0,,,,,
3130,02/12/2017 06:21,82.864,1,,,,,
3131,02/12/2017 06:31,82.686,5,,,,,
3132,02/12/2017 06:41,82.686,6,,,,,
3133,02/12/2017 06:51,82.686,12,,,,,
3134,02/12/2017 07:01,82.864,24,,,,,
3135,02/12/2017 07:11,82.864,34,,,,,
3136,02/12/2017 07:21,83.221,54,,,,,
3137,02/12/2017 07:31,83.221,63,,,,,
3138,02/12/2017 07:41,83.043,60,,,,,
3139,02/12/2017 07:51,83.399,94,,,,,
3140,02/12/2017 08:01,83.221,79,,,,,
3141,02/12/2017 08:11,83.579,128,,,,,
3142,02/12/2017 08:21,83.757,144,,,,,
3143,02/12/2017 08:31,83.757,152,,,,,
3144,02/12/2017 08:41,83.757,176,,,,,
3145,02/12/2017 08:51,83.935,208,,,,,
3146,02/12/2017 09:01,84.115,224,,,,,
3147,02/12/2017 09:11,84.115,240,,,,,
3148,02/12/2017 09:21,84.115,256,,,,,
3149,02/12/2017 09:31,83.935,160,,,,,
3150,02/12/2017 09:41,84.295,272,,,,,
3151,02/12/2017 09:51,84.474,288,,,,,
3152,02/12/2017 10:01,84.295,320,,,,,
3153,02/12/2017 10:11,84.474,336,,,,,
3154,02/12/2017 10:21,84.474,352,,,,,
3155,02/12/2017 10:31,84.474,416,,,,,
3156,02/12/2017 10:41,84.474,416,,,,,
3157,02/12/2017 10:51,84.474,384,,,,,
3158,02/12/2017 11:01,84.654,464,,,,,
3159,02/12/2017 11:11,84.654,480,,,,,
3160,02/12/2017 11:21,84.654,480,,,,,
3161,02/12/2017 11:31,84.654,480,,,,,
3162,02/12/2017 11:41,84.654,496,,,,,
3163,02/12/2017 11:51,84.834,464,,,,,
3164,02/12/2017 12:01,84.834,400,,,,,
3165,02/12/2017 12:11,84.834,432,,,,,
3166,02/12/2017 12:21,84.834,480,,,,,
3167,02/12/2017 12:31,84.834,496,,,,,
3168,02/12/2017 12:41,84.834,608,,,,,
3169,02/12/2017 12:51,84.834,512,,,,,
3170,02/12/2017 13:01,85.014,512,,,,,
3171,02/12/2017 13:11,85.194,1024,,,,,
3172,02/12/2017 13:21,85.194,576,,,,,
3173,02/12/2017 13:31,85.014,608,,,,,
3174,02/12/2017 13:41,85.194,608,,,,,
3175,02/12/2017 13:51,85.194,512,,,,,
3176,02/12/2017 14:01,85.194,864,,,,,
3177,02/12/2017 14:11,85.194,960,,,,,
3178,02/12/2017 14:21,85.194,512,,,,,
3179,02/12/2017 14:31,85.014,480,,,,,
3180,02/12/2017 14:41,85.014,1280,,,,,
3181,02/12/2017 14:51,85.014,864,,,,,
3182,02/12/2017 15:01,85.014,1216,,,,,
3183,02/12/2017 15:11,84.654,704,,,,,
3184,02/12/2017 15:21,84.654,704,,,,,
3185,02/12/2017 15:31,84.474,368,,,,,
3186,02/12/2017 15:41,84.295,320,,,,,
3187,02/12/2017 15:51,84.295,304,,,,,
3188,02/12/2017 16:01,84.295,272,,,,,
3189,02/12/2017 16:11,84.295,288,,,,,
3190,02/12/2017 16:21,84.115,240,,,,,
3191,02/12/2017 16:31,84.115,288,,,,,
3192,02/12/2017 16:41,83.935,256,,,,,
3193,02/12/2017 16:51,83.935,464,,,,,
3194,02/12/2017 17:01,83.757,152,,,,,
3195,02/12/2017 17:11,83.757,136,,,,,
3196,02/12/2017 17:21,83.579,109,,,,,
3197,02/12/2017 17:31,83.579,74,,,,,
3198,02/12/2017 17:41,83.399,49,,,,,
3199,02/12/2017 17:51,83.399,30,,,,,
3200,02/12/2017 18:01,83.221,16,,,,,
3201,02/12/2017 18:11,83.221,8,,,,,
3202,02/12/2017 18:21,83.221,2,,,,,
3203,02/12/2017 18:31,83.221,0,,,,,
3204,02/12/2017 18:41,83.221,0,,,,,
3205,02/12/2017 18:51,82.864,0,,,,,
3206,02/12/2017 19:01,83.043,0,,,,,
3207,02/12/2017 19:11,82.864,0,,,,,
3208,02/12/2017 19:21,82.864,0,,,,,
3209,02/12/2017 19:31,83.043,0,,,,,
3210,02/12/2017 19:41,83.043,0,,,,,
3211,02/12/2017 19:51,83.043,0,,,,,
3212,02/12/2017 20:01,83.043,0,,,,,
3213,02/12/2017 20:11,82.864,0,,,,,
3214,02/12/2017 20:21,82.864,0,,,,,
3215,02/12/2017 20:31,82.864,0,,,,,
3216,02/12/2017 20:41,82.864,0,,,,,
3217,02/12/2017 20:51,82.864,0,,,,,
3218,02/12/2017 21:01,82.864,0,,,,,
3219,02/12/2017 21:11,82.864,0,,,,,
3220,02/12/2017 21:21,82.864,0,,,,,
3221,02/12/2017 21:31,82.686,0,,,,,
3222,02/12/2017 21:41,82.864,0,,,,,
3223,02/12/2017 21:51,82.686,0,,,,,
3224,02/12/2017 22:01,82.686,0,,,,,
3225,02/12/2017 22:11,82.864,0,,,,,
3226,02/12/2017 22:21,82.864,0,,,,,
3227,02/12/2017 22:31,82.864,0,,,,,
3228,02/12/2017 22:41,82.864,0,,,,,
3229,02/12/2017 22:51,82.864,0,,,,,
3230,02/12/2017 23:01,82.864,0,,,,,
3231,02/12/2017 23:11,82.864,0,,,,,
3232,02/12/2017 23:21,82.864,0,,,,,
3233,02/12/2017 23:31,82.864,0,,,,,
3234,02/12/2017 23:41,82.864,0,,,,,
3235,02/12/2017 23:51,82.864,0,,,,,
3236,02/13/17 12:01:49 AM,82.686,0,,,,,
3237,02/13/17 12:11:49 AM,82.864,0,,,,,
3238,02/13/17 12:21:49 AM,83.043,0,,,,,
3239,02/13/17 12:31:49 AM,82.864,0,,,,,
3240,02/13/17 12:41:49 AM,83.043,0,,,,,
3241,02/13/17 12:51:49 AM,82.864,0,,,,,
3242,02/13/17 01:01:49 AM,82.864,0,,,,,
3243,02/13/17 01:11:49 AM,82.864,0,,,,,
3244,02/13/17 01:21:49 AM,82.686,0,,,,,
3245,02/13/17 01:31:49 AM,82.686,0,,,,,
3246,02/13/17 01:41:49 AM,82.686,0,,,,,
3247,02/13/17 01:51:49 AM,82.508,0,,,,,
3248,02/13/17 02:01:49 AM,82.686,0,,,,,
3249,02/13/17 02:11:49 AM,82.864,0,,,,,
3250,02/13/17 02:21:49 AM,82.864,0,,,,,
3251,02/13/17 02:31:49 AM,82.864,0,,,,,
3252,02/13/17 02:41:49 AM,82.864,0,,,,,
3253,02/13/17 02:51:49 AM,82.864,0,,,,,
3254,02/13/17 03:01:49 AM,82.864,0,,,,,
3255,02/13/17 03:11:49 AM,82.864,0,,,,,
3256,02/13/17 03:21:49 AM,82.864,0,,,,,
3257,02/13/17 03:31:49 AM,82.864,0,,,,,
3258,02/13/17 03:41:49 AM,82.864,0,,,,,
3259,02/13/17 03:51:49 AM,83.043,0,,,,,
3260,02/13/17 04:01:49 AM,83.043,0,,,,,
3261,02/13/17 04:11:49 AM,82.864,0,,,,,
3262,02/13/17 04:21:49 AM,82.864,0,,,,,
3263,02/13/17 04:31:49 AM,83.043,0,,,,,
3264,02/13/17 04:41:49 AM,82.864,0,,,,,
3265,02/13/17 04:51:49 AM,82.864,0,,,,,
3266,02/13/17 05:01:49 AM,82.864,0,,,,,
3267,02/13/17 05:11:49 AM,82.864,0,,,,,
3268,02/13/17 05:21:49 AM,82.864,0,,,,,
3269,02/13/17 05:31:49 AM,82.864,0,,,,,
3270,02/13/17 05:41:49 AM,82.864,0,,,,,
3271,02/13/17 05:51:49 AM,82.864,0,,,,,
3272,02/13/17 06:01:49 AM,82.864,0,,,,,
3273,02/13/17 06:11:49 AM,82.864,0,,,,,
3274,02/13/17 06:21:49 AM,82.864,2,,,,,
3275,02/13/17 06:31:49 AM,82.864,7,,,,,
3276,02/13/17 06:41:49 AM,82.864,15,,,,,
3277,02/13/17 06:51:49 AM,82.864,26,,,,,
3278,02/13/17 07:01:49 AM,82.864,38,,,,,
3279,02/13/17 07:11:49 AM,82.864,46,,,,,
3280,02/13/17 07:21:49 AM,82.864,76,,,,,
3281,02/13/17 07:31:49 AM,83.043,83,,,,,
3282,02/13/17 07:41:49 AM,83.221,86,,,,,
3283,02/13/17 07:51:49 AM,82.864,78,,,,,
3284,02/13/17 08:01:49 AM,83.221,136,,,,,
3285,02/13/17 08:11:49 AM,83.221,77,,,,,
3286,02/13/17 08:21:49 AM,83.579,144,,,,,
3287,02/13/17 08:31:49 AM,83.399,176,,,,,
3288,02/13/17 08:41:49 AM,83.935,200,,,,,
3289,02/13/17 08:51:49 AM,84.115,184,,,,,
3290,02/13/17 09:01:49 AM,84.115,232,,,,,
3291,02/13/17 09:11:49 AM,83.935,248,,,,,
3292,02/13/17 09:21:49 AM,84.295,224,,,,,
3293,02/13/17 09:31:49 AM,84.295,272,,,,,
3294,02/13/17 09:41:49 AM,84.474,256,,,,,
3295,02/13/17 09:51:49 AM,84.295,248,,,,,
3296,02/13/17 10:01:49 AM,84.295,304,,,,,
3297,02/13/17 10:11:49 AM,84.295,288,,,,,
3298,02/13/17 10:21:49 AM,84.474,320,,,,,
3299,02/13/17 10:31:49 AM,84.474,320,,,,,
3300,02/13/17 10:41:49 AM,84.654,320,,,,,
3301,02/13/17 10:51:49 AM,84.654,336,,,,,
3302,02/13/17 11:01:49 AM,84.834,352,,,,,
3303,02/13/17 11:11:49 AM,84.654,416,,,,,
3304,02/13/17 11:21:49 AM,84.834,336,,,,,
