"Plot Title: 10998654"
"#","Date Time, GMT+05:00","Temp, °F (LGR S/N: 10998654, SEN S/N: 10998654)","Intensity, lum/ft² (LGR S/N: 10998654, SEN S/N: 10998654)","Coupler Detached (LGR S/N: 10998654)","End Of File (LGR S/N: 10998654)"
1986,04/17/17 06:14:11 AM,70.995,0.0,,
1987,04/17/17 07:14:11 AM,69.964,0.0,,
1988,04/17/17 08:14:11 AM,69.449,0.0,,
1989,04/17/17 09:14:11 AM,68.592,0.0,,
1990,04/17/17 10:14:11 AM,67.906,1.0,,
1991,04/17/17 11:14:11 AM,67.564,5.0,,
1992,04/17/17 12:14:11 PM,67.906,13.0,,
1993,04/17/17 01:14:11 PM,68.421,14.0,,
1994,04/17/17 02:14:11 PM,68.934,14.0,,
1995,04/17/17 03:14:11 PM,69.622,21.0,,
1996,04/17/17 04:14:11 PM,70.480,23.0,,
1997,04/17/17 05:14:11 PM,71.512,24.0,,
1998,04/17/17 06:14:11 PM,72.545,33.0,,
1999,04/17/17 07:14:11 PM,75.139,336.0,,
2000,04/17/17 08:14:11 PM,84.295,496.0,,
2001,04/17/17 09:14:11 PM,83.757,304.0,,
2002,04/17/17 10:14:11 PM,80.559,69.0,,
2003,04/17/17 11:14:11 PM,77.225,0.0,,
2004,04/18/17 12:14:11 AM,73.753,0.0,,
2005,04/18/17 01:14:11 AM,72.372,0.0,,
2006,04/18/17 02:14:11 AM,71.856,0.0,,
2007,04/18/17 03:14:11 AM,71.168,0.0,,
2008,04/18/17 04:14:11 AM,70.308,0.0,,
2009,04/18/17 05:14:11 AM,69.622,0.0,,
2010,04/18/17 06:14:11 AM,69.107,0.0,,
2011,04/18/17 07:14:11 AM,68.592,0.0,,
2012,04/18/17 08:14:11 AM,68.421,0.0,,
2013,04/18/17 09:14:11 AM,67.906,0.0,,
2014,04/18/17 10:14:11 AM,67.735,3.0,,
2015,04/18/17 11:14:11 AM,67.564,6.0,,
2016,04/18/17 12:14:11 PM,68.248,24.0,,
2017,04/18/17 01:14:11 PM,69.793,29.0,,
2018,04/18/17 02:14:11 PM,70.651,28.0,,
2019,04/18/17 03:14:11 PM,71.168,27.0,,
2020,04/18/17 04:14:11 PM,72.199,34.0,,
2021,04/18/17 05:14:11 PM,71.856,52.0,,
2022,04/18/17 06:14:11 PM,72.199,53.0,,
2023,04/18/17 07:14:11 PM,71.512,46.0,,
2024,04/18/17 08:14:11 PM,77.225,512.0,,
2025,04/18/17 09:14:11 PM,80.735,304.0,,
2026,04/18/17 10:14:11 PM,77.225,103.0,,
2027,04/18/17 11:14:11 PM,73.234,0.0,,
2028,04/19/17 12:14:11 AM,68.763,0.0,,
2029,04/19/17 01:14:11 AM,66.537,0.0,,
2030,04/19/17 02:14:11 AM,65.338,0.0,,
2031,04/19/17 03:14:11 AM,64.652,0.0,,
2032,04/19/17 04:14:11 AM,63.968,0.0,,
2033,04/19/17 05:14:11 AM,63.626,0.0,,
2034,04/19/17 06:14:11 AM,62.769,0.0,,
2035,04/19/17 07:14:11 AM,62.425,0.0,,
2036,04/19/17 08:14:11 AM,61.912,0.0,,
2037,04/19/17 09:14:11 AM,61.741,0.0,,
2038,04/19/17 10:14:11 AM,61.227,0.0,,
2039,04/19/17 11:14:11 AM,61.912,11.0,,
2040,04/19/17 12:14:11 PM,63.455,9.0,,
2041,04/19/17 01:14:11 PM,64.825,11.0,,
2042,04/19/17 02:14:11 PM,66.022,14.0,,
2043,04/19/17 03:14:11 PM,66.879,4.0,,
2044,04/19/17 04:14:11 PM,67.221,18.0,,
2045,04/19/17 05:14:11 PM,68.248,14.0,,
2046,04/19/17 06:14:11 PM,69.449,22.0,,
2047,04/19/17 07:14:11 PM,70.995,30.0,,
2048,04/19/17 08:14:11 PM,74.964,27.0,,
2049,04/19/17 09:14:11 PM,80.911,304.0,,
2050,04/19/17 10:14:11 PM,77.400,97.0,,
2051,04/19/17 11:14:11 PM,72.718,0.0,,
2052,04/20/17 12:14:11 AM,68.077,0.0,,
2053,04/20/17 01:14:11 AM,66.022,0.0,,
2054,04/20/17 02:14:11 AM,64.825,0.0,,
2055,04/20/17 03:14:11 AM,64.139,0.0,,
2056,04/20/17 04:14:11 AM,63.455,0.0,,
2057,04/20/17 05:14:11 AM,62.940,0.0,,
2058,04/20/17 06:14:11 AM,62.425,0.0,,
2059,04/20/17 07:14:11 AM,61.741,0.0,,
2060,04/20/17 08:14:11 AM,61.227,0.0,,
2061,04/20/17 09:14:11 AM,60.539,0.0,,
2062,04/20/17 10:14:11 AM,60.195,0.0,,
2063,04/20/17 11:14:11 AM,61.398,8.0,,
2064,04/20/17 12:14:11 PM,62.425,13.0,,
2065,04/20/17 01:14:11 PM,64.139,0.0,,
2066,04/20/17 02:14:11 PM,64.825,0.0,,
2067,04/20/17 03:14:11 PM,65.680,0.0,,
2068,04/20/17 04:14:11 PM,66.366,0.0,,
2069,04/20/17 05:14:11 PM,66.537,0.0,,
2070,04/20/17 06:14:11 PM,68.077,0.0,,
2071,04/20/17 07:14:11 PM,70.824,0.0,,
2072,04/20/17 08:14:11 PM,75.659,0.0,,
2073,04/20/17 09:14:11 PM,78.975,0.0,,
2074,04/20/17 10:14:11 PM,76.703,0.0,,
2075,04/20/17 11:14:11 PM,73.407,0.0,,
2076,04/21/17 12:14:11 AM,71.856,0.0,,
2077,04/21/17 01:14:11 AM,69.107,0.0,,
2078,04/21/17 02:14:11 AM,67.735,0.0,,
2079,04/21/17 03:14:11 AM,68.077,0.0,,
2080,04/21/17 04:14:11 AM,68.421,0.0,,
2081,04/21/17 05:14:11 AM,68.421,0.0,,
2082,04/21/17 06:14:11 AM,68.421,0.0,,
2083,04/21/17 07:14:11 AM,68.421,0.0,,
2084,04/21/17 08:14:11 AM,68.248,0.0,,
2085,04/21/17 09:14:11 AM,68.248,0.0,,
2086,04/21/17 10:14:11 AM,68.077,0.0,,
2087,04/21/17 11:14:11 AM,67.906,0.0,,
2088,04/21/17 12:14:11 PM,68.077,0.0,,
2089,04/21/17 01:14:11 PM,68.763,0.0,,
2090,04/21/17 02:14:11 PM,69.449,0.0,,
2091,04/21/17 03:14:11 PM,69.964,0.0,,
2092,04/21/17 04:14:11 PM,70.308,0.0,,
2093,04/21/17 05:14:11 PM,70.308,0.0,,
2094,04/21/17 06:14:11 PM,70.480,0.0,,
2095,04/21/17 07:14:11 PM,70.308,0.0,,
2096,04/21/17 08:14:11 PM,70.137,0.0,,
2097,04/21/17 09:14:11 PM,69.964,0.0,,
2098,04/21/17 10:14:11 PM,69.793,0.0,,
2099,04/21/17 11:14:11 PM,69.622,0.0,,
2100,04/22/17 12:14:11 AM,69.449,0.0,,
2101,04/22/17 01:14:11 AM,69.278,0.0,,
2102,04/22/17 02:14:11 AM,69.107,0.0,,
2103,04/22/17 03:14:11 AM,68.934,0.0,,
2104,04/22/17 04:14:11 AM,68.763,0.0,,
2105,04/22/17 05:14:11 AM,68.592,0.0,,
2106,04/22/17 06:14:11 AM,68.421,0.0,,
2107,04/22/17 07:14:11 AM,68.248,0.0,,
2108,04/22/17 08:14:11 AM,67.906,0.0,,
2109,04/22/17 09:14:11 AM,67.735,0.0,,
2110,04/22/17 10:14:11 AM,67.564,0.0,,
2111,04/22/17 11:14:11 AM,67.564,0.0,,
2112,04/22/17 12:14:11 PM,67.392,0.0,,
2113,04/22/17 01:14:11 PM,67.564,0.0,,
2114,04/22/17 02:14:11 PM,67.564,0.0,,
2115,04/22/17 03:14:11 PM,69.622,0.0,,
2116,04/22/17 04:14:11 PM,68.421,0.0,,
2117,04/22/17 05:14:11 PM,67.050,0.0,,
2118,04/22/17 06:14:11 PM,66.537,0.0,,
2119,04/22/17 07:14:11 PM,65.851,0.0,,
2120,04/22/17 08:14:11 PM,66.193,0.0,,
2121,04/22/17 09:14:11 PM,66.366,0.0,,
2122,04/22/17 10:14:11 PM,66.537,0.0,,
2123,04/22/17 11:14:11 PM,66.537,0.0,,
2124,04/23/17 12:14:11 AM,66.708,0.0,,
2125,04/23/17 01:14:11 AM,66.708,0.0,,
2126,04/23/17 02:14:11 AM,66.708,0.0,,
2127,04/23/17 03:14:11 AM,66.708,0.0,,
2128,04/23/17 04:14:11 AM,66.537,0.0,,
2129,04/23/17 05:14:11 AM,66.537,0.0,,
2130,04/23/17 06:14:11 AM,66.537,0.0,,
2131,04/23/17 07:14:11 AM,66.537,0.0,,
2132,04/23/17 08:14:11 AM,66.366,0.0,,
2133,04/23/17 09:14:11 AM,66.193,0.0,,
2134,04/23/17 10:14:11 AM,66.022,0.0,,
2135,04/23/17 11:14:11 AM,65.851,0.0,,
2136,04/23/17 12:14:11 PM,65.851,0.0,,
2137,04/23/17 01:14:11 PM,65.851,0.0,,
2138,04/23/17 02:14:11 PM,65.851,0.0,,
2139,04/23/17 03:14:11 PM,66.022,0.0,,
2140,04/23/17 04:14:11 PM,66.366,0.0,,
2141,04/23/17 05:14:11 PM,66.537,0.0,,
2142,04/23/17 06:14:11 PM,66.879,0.0,,
2143,04/23/17 07:14:11 PM,67.221,0.0,,
2144,04/23/17 08:14:11 PM,67.392,0.0,,
2145,04/23/17 09:14:11 PM,67.735,0.0,,
2146,04/23/17 10:14:11 PM,67.906,0.0,,
2147,04/23/17 11:14:11 PM,68.077,0.0,,
2148,04/24/17 12:14:11 AM,68.077,0.0,,
2149,04/24/17 01:14:11 AM,68.248,0.0,,
2150,04/24/17 02:14:11 AM,68.248,0.0,,
2151,04/24/17 03:14:11 AM,68.421,0.0,,
2152,04/24/17 04:14:11 AM,68.421,0.0,,
2153,04/24/17 05:14:11 AM,68.421,0.0,,
2154,04/24/17 06:14:11 AM,68.248,0.0,,
2155,04/24/17 07:14:11 AM,68.248,0.0,,
2156,04/24/17 08:14:11 AM,68.077,0.0,,
2157,04/24/17 09:14:11 AM,68.077,0.0,,
2158,04/24/17 10:14:11 AM,67.906,0.0,,
2159,04/24/17 11:14:11 AM,67.906,0.0,,
2160,04/24/17 12:14:11 PM,67.906,0.0,,
2161,04/24/17 01:14:11 PM,67.735,0.0,,
2162,04/24/17 02:14:11 PM,67.735,0.0,,
2163,04/24/17 03:14:11 PM,67.735,0.0,,
2164,04/24/17 04:14:11 PM,67.564,0.0,,
2165,04/24/17 05:14:11 PM,67.564,0.0,,
2166,04/24/17 06:14:11 PM,67.735,0.0,,
2167,04/24/17 07:14:11 PM,67.735,0.0,,
2168,04/24/17 08:14:11 PM,67.906,0.0,,
2169,04/24/17 09:14:11 PM,67.906,0.0,,
2170,04/24/17 10:14:11 PM,67.906,0.0,,
2171,04/24/17 11:14:11 PM,67.906,0.0,,
2172,04/25/17 12:14:11 AM,67.906,0.0,,
2173,04/25/17 01:14:11 AM,67.906,0.0,,
2174,04/25/17 02:14:11 AM,67.906,0.0,,
2175,04/25/17 03:14:11 AM,67.906,0.0,,
2176,04/25/17 04:14:11 AM,67.906,0.0,,
2177,04/25/17 05:14:11 AM,67.906,0.0,,
2178,04/25/17 06:14:11 AM,67.906,0.0,,
2179,04/25/17 07:14:11 AM,67.735,0.0,,
2180,04/25/17 08:14:11 AM,67.564,0.0,,
2181,04/25/17 09:14:11 AM,67.392,0.0,,
2182,04/25/17 10:14:11 AM,67.392,0.0,,
2183,04/25/17 11:14:11 AM,67.221,0.0,,
2184,04/25/17 12:14:11 PM,67.050,0.0,,
2185,04/25/17 01:14:11 PM,67.050,0.0,,
2186,04/25/17 02:14:11 PM,67.050,0.0,,
2187,04/25/17 03:14:11 PM,67.050,0.0,,
2188,04/25/17 04:14:11 PM,67.050,0.0,,
2189,04/25/17 05:14:11 PM,67.221,0.0,,
2190,04/25/17 06:14:11 PM,67.392,0.0,,
2191,04/25/17 07:14:11 PM,67.392,0.0,,
2192,04/25/17 08:14:11 PM,67.392,0.0,,
2193,04/25/17 09:14:11 PM,67.564,0.0,,
2194,04/25/17 10:14:11 PM,67.564,0.0,,
2195,04/25/17 11:14:11 PM,67.564,0.0,,
2196,04/26/17 12:14:11 AM,67.564,0.0,,
2197,04/26/17 01:14:11 AM,67.564,0.0,,
2198,04/26/17 02:14:11 AM,67.564,0.0,,
2199,04/26/17 03:14:11 AM,67.392,0.0,,
2200,04/26/17 04:14:11 AM,67.392,0.0,,
2201,04/26/17 05:14:11 AM,67.221,0.0,,
2202,04/26/17 06:14:11 AM,67.050,0.0,,
2203,04/26/17 07:14:11 AM,66.879,0.0,,
2204,04/26/17 08:14:11 AM,66.708,0.0,,
2205,04/26/17 09:14:11 AM,66.537,0.0,,
2206,04/26/17 10:14:11 AM,66.537,0.0,,
2207,04/26/17 11:14:11 AM,66.366,0.0,,
2208,04/26/17 12:14:11 PM,66.193,0.0,,
2209,04/26/17 01:14:11 PM,66.193,0.0,,
2210,04/26/17 02:14:11 PM,66.022,0.0,,
2211,04/26/17 03:14:11 PM,66.022,0.0,,
2212,04/26/17 04:14:11 PM,66.022,0.0,,
2213,04/26/17 05:14:11 PM,65.851,0.0,,
2214,04/26/17 06:14:11 PM,65.851,0.0,,
2215,04/26/17 07:14:11 PM,65.851,0.0,,
2216,04/26/17 08:14:11 PM,65.851,0.0,,
2217,04/26/17 09:14:11 PM,66.022,0.0,,
2218,04/26/17 10:14:11 PM,66.193,0.0,,
2219,04/26/17 11:14:11 PM,66.537,0.0,,
2220,04/27/17 12:14:11 AM,66.708,0.0,,
2221,04/27/17 01:14:11 AM,66.708,0.0,,
2222,04/27/17 02:14:11 AM,66.537,0.0,,
2223,04/27/17 03:14:11 AM,66.537,0.0,,
2224,04/27/17 04:14:11 AM,66.366,0.0,,
2225,04/27/17 05:14:11 AM,66.193,0.0,,
2226,04/27/17 06:14:11 AM,65.851,0.0,,
2227,04/27/17 07:14:11 AM,65.680,0.0,,
2228,04/27/17 08:14:11 AM,65.509,0.0,,
2229,04/27/17 09:14:11 AM,65.338,0.0,,
2230,04/27/17 10:14:11 AM,65.167,0.0,,
2231,04/27/17 11:14:11 AM,64.996,0.0,,
2232,04/27/17 12:14:11 PM,64.996,0.0,,
2233,04/27/17 01:14:11 PM,64.825,0.0,,
2234,04/27/17 02:14:11 PM,64.825,0.0,,
2235,04/27/17 03:14:11 PM,64.825,0.0,,
2236,04/27/17 04:14:11 PM,64.996,0.0,,
2237,04/27/17 05:14:11 PM,64.996,0.0,,
2238,04/27/17 06:14:11 PM,64.996,0.0,,
2239,04/27/17 07:14:11 PM,64.996,0.0,,
2240,04/27/17 08:14:11 PM,64.996,0.0,,
2241,04/27/17 09:14:11 PM,64.996,0.0,,
2242,04/27/17 10:14:11 PM,65.167,0.0,,
2243,04/27/17 11:14:11 PM,65.509,0.0,,
2244,04/28/17 12:14:11 AM,65.851,0.0,,
2245,04/28/17 01:14:11 AM,66.366,0.0,,
2246,04/28/17 02:14:11 AM,66.537,0.0,,
2247,04/28/17 03:14:11 AM,66.708,0.0,,
2248,04/28/17 04:14:11 AM,66.708,0.0,,
2249,04/28/17 05:14:11 AM,66.879,0.0,,
2250,04/28/17 06:14:11 AM,66.879,0.0,,
2251,04/28/17 07:14:11 AM,66.708,0.0,,
2252,04/28/17 08:14:11 AM,66.537,0.0,,
2253,04/28/17 09:14:11 AM,66.193,0.0,,
2254,04/28/17 10:14:11 AM,66.022,0.0,,
2255,04/28/17 11:14:11 AM,65.851,0.0,,
2256,04/28/17 12:14:11 PM,65.680,0.0,,
2257,04/28/17 01:14:11 PM,65.680,0.0,,
2258,04/28/17 02:14:11 PM,65.680,0.0,,
2259,04/28/17 03:14:11 PM,65.851,0.0,,
2260,04/28/17 04:14:11 PM,66.022,0.0,,
2261,04/28/17 05:14:11 PM,66.193,0.0,,
2262,04/28/17 06:14:11 PM,66.366,0.0,,
2263,04/28/17 07:14:11 PM,66.537,0.0,,
2264,04/28/17 08:14:11 PM,66.708,0.0,,
2265,04/28/17 09:14:11 PM,66.879,0.0,,
2266,04/28/17 10:14:11 PM,67.050,0.0,,
2267,04/28/17 11:14:11 PM,67.050,0.0,,
2268,04/29/17 12:14:11 AM,67.050,0.0,,
2269,04/29/17 01:14:11 AM,66.879,0.0,,
2270,04/29/17 02:14:11 AM,66.879,0.0,,
2271,04/29/17 03:14:11 AM,66.708,0.0,,
2272,04/29/17 04:14:11 AM,66.708,0.0,,
2273,04/29/17 05:14:11 AM,66.537,0.0,,
2274,04/29/17 06:14:11 AM,66.366,0.0,,
2275,04/29/17 07:14:11 AM,66.022,0.0,,
2276,04/29/17 08:14:11 AM,65.851,0.0,,
2277,04/29/17 09:14:11 AM,65.509,0.0,,
2278,04/29/17 10:14:11 AM,65.338,0.0,,
2279,04/29/17 11:14:11 AM,64.996,0.0,,
2280,04/29/17 12:14:11 PM,64.825,0.0,,
2281,04/29/17 01:14:11 PM,64.825,0.0,,
2282,04/29/17 02:14:11 PM,64.996,0.0,,
2283,04/29/17 03:14:11 PM,65.167,0.0,,
2284,04/29/17 04:14:11 PM,65.338,0.0,,
2285,04/29/17 05:14:11 PM,65.680,0.0,,
2286,04/29/17 06:14:11 PM,66.022,0.0,,
2287,04/29/17 07:14:11 PM,66.366,0.0,,
2288,04/29/17 08:14:11 PM,66.708,0.0,,
2289,04/29/17 09:14:11 PM,66.879,0.0,,
2290,04/29/17 10:14:11 PM,67.050,0.0,,
2291,04/29/17 11:14:11 PM,67.050,0.0,,
2292,04/30/17 12:14:11 AM,67.050,0.0,,
2293,04/30/17 01:14:11 AM,67.050,0.0,,
2294,04/30/17 02:14:11 AM,67.050,0.0,,
2295,04/30/17 03:14:11 AM,67.050,0.0,,
2296,04/30/17 04:14:11 AM,67.050,0.0,,
2297,04/30/17 05:14:11 AM,66.879,0.0,,
2298,04/30/17 06:14:11 AM,66.708,0.0,,
2299,04/30/17 07:14:11 AM,66.537,0.0,,
2300,04/30/17 08:14:11 AM,66.193,0.0,,
2301,04/30/17 09:14:11 AM,66.022,0.0,,
2302,04/30/17 10:14:11 AM,65.680,0.0,,
2303,04/30/17 11:14:11 AM,65.509,0.0,,
2304,04/30/17 12:14:11 PM,65.338,0.0,,
2305,04/30/17 01:14:11 PM,65.338,0.0,,
2306,04/30/17 02:14:11 PM,65.509,0.0,,
2307,04/30/17 03:14:11 PM,65.680,0.0,,
2308,04/30/17 04:14:11 PM,66.022,0.0,,
2309,04/30/17 05:14:11 PM,66.366,0.0,,
2310,04/30/17 06:14:11 PM,66.708,0.0,,
2311,04/30/17 07:14:11 PM,67.050,0.0,,
2312,04/30/17 08:14:11 PM,67.221,0.0,,
2313,04/30/17 09:14:11 PM,67.392,0.0,,
2314,04/30/17 10:14:11 PM,67.564,0.0,,
2315,04/30/17 11:14:11 PM,67.564,0.0,,
2316,05/01/17 12:14:11 AM,67.564,0.0,,
2317,05/01/17 01:14:11 AM,67.564,0.0,,
2318,05/01/17 02:14:11 AM,67.564,0.0,,
2319,05/01/17 03:14:11 AM,67.564,0.0,,
2320,05/01/17 04:14:11 AM,67.564,0.0,,
2321,05/01/17 05:14:11 AM,67.564,0.0,,
2322,05/01/17 06:14:11 AM,67.392,0.0,,
2323,05/01/17 07:14:11 AM,67.221,0.0,,
2324,05/01/17 08:14:11 AM,67.050,0.0,,
2325,05/01/17 09:14:11 AM,66.879,0.0,,
2326,05/01/17 10:14:11 AM,66.708,0.0,,
2327,05/01/17 11:14:11 AM,66.537,0.0,,
2328,05/01/17 12:14:11 PM,66.366,0.0,,
2329,05/01/17 01:14:11 PM,66.366,0.0,,
2330,05/01/17 02:14:11 PM,66.193,0.0,,
2331,05/01/17 03:14:11 PM,66.022,0.0,,
2332,05/01/17 04:14:11 PM,66.022,0.0,,
2333,05/01/17 05:14:11 PM,66.193,0.0,,
2334,05/01/17 06:14:11 PM,66.537,0.0,,
2335,05/01/17 07:14:11 PM,66.879,0.0,,
2336,05/01/17 08:14:11 PM,67.050,0.0,,
2337,05/01/17 09:14:11 PM,67.221,0.0,,
2338,05/01/17 10:14:11 PM,67.221,0.0,,
2339,05/01/17 11:14:11 PM,67.050,0.0,,
2340,05/02/17 12:14:11 AM,67.221,0.0,,
2341,05/02/17 01:14:11 AM,67.221,0.0,,
2342,05/02/17 02:14:11 AM,67.050,0.0,,
2343,05/02/17 03:14:11 AM,66.708,0.0,,
2344,05/02/17 04:14:11 AM,66.537,0.0,,
2345,05/02/17 05:14:11 AM,66.193,0.0,,
2346,05/02/17 06:14:11 AM,65.851,0.0,,
2347,05/02/17 07:14:11 AM,65.509,0.0,,
2348,05/02/17 08:14:11 AM,65.167,0.0,,
2349,05/02/17 09:14:11 AM,64.996,0.0,,
2350,05/02/17 10:14:11 AM,64.652,0.0,,
2351,05/02/17 11:14:11 AM,64.481,0.0,,
2352,05/02/17 12:14:11 PM,64.310,0.0,,
2353,05/02/17 01:14:11 PM,64.310,0.0,,
2354,05/02/17 02:14:11 PM,64.310,0.0,,
2355,05/02/17 03:14:11 PM,64.481,0.0,,
2356,05/02/17 04:14:11 PM,64.652,0.0,,
2357,05/02/17 05:14:11 PM,64.996,0.0,,
2358,05/02/17 06:14:11 PM,65.167,0.0,,
2359,05/02/17 07:14:11 PM,65.509,0.0,,
2360,05/02/17 08:14:11 PM,65.851,0.0,,
2361,05/02/17 09:14:11 PM,65.851,0.0,,
2362,05/02/17 10:14:11 PM,66.022,0.0,,
2363,05/02/17 11:14:11 PM,66.366,0.0,,
2364,05/03/17 12:14:11 AM,66.879,0.0,,
2365,05/03/17 01:14:11 AM,67.392,0.0,,
2366,05/03/17 02:14:11 AM,67.735,0.0,,
2367,05/03/17 03:14:11 AM,67.735,0.0,,
2368,05/03/17 04:14:11 AM,67.735,0.0,,
2369,05/03/17 05:14:11 AM,67.564,0.0,,
2370,05/03/17 06:14:11 AM,67.392,0.0,,
2371,05/03/17 07:14:11 AM,67.221,0.0,,
2372,05/03/17 08:14:11 AM,66.879,0.0,,
2373,05/03/17 09:14:11 AM,66.708,0.0,,
2374,05/03/17 10:14:11 AM,66.537,0.0,,
2375,05/03/17 11:14:11 AM,66.193,0.0,,
2376,05/03/17 12:14:11 PM,66.022,0.0,,
2377,05/03/17 01:14:11 PM,65.851,0.0,,
2378,05/03/17 02:14:11 PM,65.851,0.0,,
2379,05/03/17 03:14:11 PM,66.193,0.0,,
2380,05/03/17 04:14:11 PM,66.708,0.0,,
2381,05/03/17 05:14:11 PM,67.221,0.0,,
2382,05/03/17 06:14:11 PM,67.564,0.0,,
2383,05/03/17 07:14:11 PM,67.906,0.0,,
2384,05/03/17 08:14:11 PM,68.077,0.0,,
2385,05/03/17 09:14:11 PM,68.077,0.0,,
2386,05/03/17 10:14:11 PM,68.077,0.0,,
2387,05/03/17 11:14:11 PM,68.077,0.0,,
2388,05/04/17 12:14:11 AM,68.077,0.0,,
2389,05/04/17 01:14:11 AM,67.906,0.0,,
2390,05/04/17 02:14:11 AM,67.906,0.0,,
2391,05/04/17 03:14:11 AM,67.735,0.0,,
2392,05/04/17 04:14:11 AM,67.564,0.0,,
2393,05/04/17 05:14:11 AM,67.392,0.0,,
2394,05/04/17 06:14:11 AM,67.221,0.0,,
2395,05/04/17 07:14:11 AM,67.050,0.0,,
2396,05/04/17 08:14:11 AM,66.879,0.0,,
2397,05/04/17 09:14:11 AM,66.708,0.0,,
2398,05/04/17 10:14:11 AM,66.537,0.0,,
2399,05/04/17 11:14:11 AM,66.366,0.0,,
2400,05/04/17 12:14:11 PM,66.366,0.0,,
2401,05/04/17 01:14:11 PM,66.193,0.0,,
2402,05/04/17 02:14:11 PM,66.193,0.0,,
2403,05/04/17 03:14:11 PM,66.193,0.0,,
2404,05/04/17 04:14:11 PM,66.193,0.0,,
2405,05/04/17 05:14:11 PM,66.193,0.0,,
2406,05/04/17 06:14:11 PM,66.366,0.0,,
2407,05/04/17 07:14:11 PM,66.366,0.0,,
2408,05/04/17 08:14:11 PM,66.537,0.0,,
2409,05/04/17 09:14:11 PM,66.537,0.0,,
2410,05/04/17 10:14:11 PM,66.537,0.0,,
2411,05/04/17 11:14:11 PM,66.537,0.0,,
2412,05/05/17 12:14:11 AM,66.879,0.0,,
2413,05/05/17 01:14:11 AM,67.221,0.0,,
2414,05/05/17 02:14:11 AM,67.392,0.0,,
2415,05/05/17 03:14:11 AM,67.564,0.0,,
2416,05/05/17 04:14:11 AM,67.564,0.0,,
2417,05/05/17 05:14:11 AM,67.392,0.0,,
2418,05/05/17 06:14:11 AM,67.221,0.0,,
2419,05/05/17 07:14:11 AM,67.050,0.0,,
2420,05/05/17 08:14:11 AM,66.879,0.0,,
2421,05/05/17 09:14:11 AM,66.537,0.0,,
2422,05/05/17 10:14:11 AM,66.366,0.0,,
2423,05/05/17 11:14:11 AM,66.193,0.0,,
2424,05/05/17 12:14:11 PM,66.022,0.0,,
2425,05/05/17 01:14:11 PM,66.022,0.0,,
2426,05/05/17 02:14:11 PM,66.022,0.0,,
2427,05/05/17 03:14:11 PM,66.366,0.0,,
2428,05/05/17 04:14:11 PM,66.537,0.0,,
2429,05/05/17 05:14:11 PM,66.708,0.0,,
2430,05/05/17 06:14:11 PM,67.050,0.0,,
2431,05/05/17 07:14:11 PM,67.392,0.0,,
2432,05/05/17 08:14:11 PM,67.735,0.0,,
2433,05/05/17 09:14:11 PM,67.906,0.0,,
2434,05/05/17 10:14:11 PM,67.906,0.0,,
2435,05/05/17 11:14:11 PM,68.077,0.0,,
2436,05/06/17 12:14:11 AM,68.077,0.0,,
2437,05/06/17 01:14:11 AM,68.077,0.0,,
2438,05/06/17 02:14:11 AM,68.077,0.0,,
2439,05/06/17 03:14:11 AM,68.077,0.0,,
2440,05/06/17 04:14:11 AM,68.077,0.0,,
2441,05/06/17 05:14:11 AM,68.077,0.0,,
2442,05/06/17 06:14:11 AM,68.077,0.0,,
2443,05/06/17 07:14:11 AM,67.906,0.0,,
2444,05/06/17 08:14:11 AM,67.906,0.0,,
2445,05/06/17 09:14:11 AM,67.735,0.0,,
2446,05/06/17 10:14:11 AM,67.564,0.0,,
2447,05/06/17 11:14:11 AM,67.392,0.0,,
2448,05/06/17 12:14:11 PM,67.221,0.0,,
2449,05/06/17 01:14:11 PM,67.221,0.0,,
2450,05/06/17 02:14:11 PM,67.050,0.0,,
2451,05/06/17 03:14:11 PM,67.050,0.0,,
2452,05/06/17 04:14:11 PM,66.879,0.0,,
2453,05/06/17 05:14:11 PM,66.879,0.0,,
2454,05/06/17 06:14:11 PM,66.879,0.0,,
2455,05/06/17 07:14:11 PM,66.879,0.0,,
2456,05/06/17 08:14:11 PM,66.879,0.0,,
2457,05/06/17 09:14:11 PM,66.879,0.0,,
2458,05/06/17 10:14:11 PM,67.050,0.0,,
2459,05/06/17 11:14:11 PM,67.221,0.0,,
2460,05/07/17 12:14:11 AM,67.221,0.0,,
2461,05/07/17 01:14:11 AM,67.221,0.0,,
2462,05/07/17 02:14:11 AM,67.221,0.0,,
2463,05/07/17 03:14:11 AM,67.050,0.0,,
2464,05/07/17 04:14:11 AM,66.879,0.0,,
2465,05/07/17 05:14:11 AM,66.708,0.0,,
2466,05/07/17 06:14:11 AM,66.537,0.0,,
2467,05/07/17 07:14:11 AM,66.366,0.0,,
2468,05/07/17 08:14:11 AM,66.193,0.0,,
2469,05/07/17 09:14:11 AM,65.851,0.0,,
2470,05/07/17 10:14:11 AM,65.680,0.0,,
2471,05/07/17 11:14:11 AM,65.680,0.0,,
2472,05/07/17 12:14:11 PM,65.509,0.0,,
2473,05/07/17 01:14:11 PM,65.338,0.0,,
2474,05/07/17 02:14:11 PM,65.338,0.0,,
2475,05/07/17 03:14:11 PM,65.167,0.0,,
2476,05/07/17 04:14:11 PM,65.167,0.0,,
2477,05/07/17 05:14:11 PM,65.167,0.0,,
2478,05/07/17 06:14:11 PM,65.167,0.0,,
2479,05/07/17 07:14:11 PM,65.167,0.0,,
2480,05/07/17 08:14:11 PM,65.167,0.0,,
