#	"Date Time, GMT+05:00"		"Temp, °C (LGR S/N: 20046742, SEN S/N: 20046742)"	"Intensity, Lux (LGR S/N: 20046742, SEN S/N: 20046742)"									
313	01/23/17	16:47:00	27.665	419.8									23/01/2017
314	01/23/17	16:57:00	27.665	333.7									23/01/2017
315	01/23/17	17:07:00	27.665	129.2									23/01/2017
316	01/23/17	17:17:00	27.665	290.6									23/01/2017
317	01/23/17	17:27:00	27.665	64.6									23/01/2017
318	01/23/17	17:37:00	27.665	53.8									23/01/2017
319	01/23/17	17:47:00	27.665	32.3									23/01/2017
320	01/23/17	17:57:00	27.665	21.5									23/01/2017
321	01/23/17	18:07:00	27.665	10.8									23/01/2017
322	01/23/17	18:17:00	27.665	0									23/01/2017
323	01/23/17	18:27:00	27.665	0									23/01/2017
324	01/23/17	18:37:00	27.665	0									23/01/2017
325	01/23/17	18:47:00	27.665	0									23/01/2017
326	01/23/17	18:57:00	27.665	0									23/01/2017
327	01/23/17	19:07:00	27.665	0									23/01/2017
328	01/23/17	19:17:00	27.665	0									23/01/2017
329	01/23/17	19:27:00	27.665	0									23/01/2017
330	01/23/17	19:37:00	27.665	0									23/01/2017
331	01/23/17	19:47:00	27.665	0									23/01/2017
332	01/23/17	19:57:00	27.665	0									23/01/2017
333	01/23/17	20:07:00	27.665	0									23/01/2017
334	01/23/17	20:17:00	27.665	0									23/01/2017
335	01/23/17	20:27:00	27.665	0									23/01/2017
336	01/23/17	20:37:00	27.665	0									23/01/2017
337	01/23/17	20:47:00	27.665	0									23/01/2017
338	01/23/17	20:57:00	27.665	0									23/01/2017
339	01/23/17	21:07:00	27.665	0									23/01/2017
340	01/23/17	21:17:00	27.665	0									23/01/2017
341	01/23/17	21:27:00	27.665	0									23/01/2017
342	01/23/17	21:37:00	27.665	0									23/01/2017
343	01/23/17	21:47:00	27.764	0									23/01/2017
344	01/23/17	21:57:00	27.764	0									23/01/2017
345	01/23/17	22:07:00	27.665	0									23/01/2017
346	01/23/17	22:17:00	27.764	0									23/01/2017
347	01/23/17	22:27:00	27.764	0									23/01/2017
348	01/23/17	22:37:00	27.665	0									23/01/2017
349	01/23/17	22:47:00	27.665	0									23/01/2017
350	01/23/17	22:57:00	27.665	0									23/01/2017
351	01/23/17	23:07:00	27.665	0									23/01/2017
352	01/23/17	23:17:00	27.665	0									23/01/2017
353	01/23/17	23:27:00	27.665	0									23/01/2017
354	01/23/17	23:37:00	27.764	0									23/01/2017
355	01/23/17	23:47:00	27.665	0									23/01/2017
