Plot Title: 20051877,,,,
#,"Date Time, GMT+05:00","Temp, ¡C (LGR S/N: 20051877, SEN S/N: 20051877)","Intensity, Lux (LGR S/N: 20051877, SEN S/N: 20051877)",End Of File (LGR S/N: 20051877)
25801,12/26/17 12:00:00 AM,28.754,0,
25802,12/26/17 12:15:00 AM,28.754,0,
25803,12/26/17 12:30:00 AM,28.655,0,
25804,12/26/17 12:45:00 AM,28.754,0,
25805,12/26/17 01:00:00 AM,28.655,0,
25806,12/26/17 01:15:00 AM,28.655,0,
25807,12/26/17 01:30:00 AM,28.655,0,
25808,12/26/17 01:45:00 AM,28.655,0,
25809,12/26/17 02:00:00 AM,28.655,0,
25810,12/26/17 02:15:00 AM,28.655,0,
25811,12/26/17 02:30:00 AM,28.655,0,
25812,12/26/17 02:45:00 AM,28.655,0,
25813,12/26/17 03:00:00 AM,28.655,0,
25814,12/26/17 03:15:00 AM,28.655,0,
25815,12/26/17 03:30:00 AM,28.655,0,
25816,12/26/17 03:45:00 AM,28.655,0,
25817,12/26/17 04:00:00 AM,28.555,0,
25818,12/26/17 04:15:00 AM,28.655,0,
25819,12/26/17 04:30:00 AM,28.555,0,
25820,12/26/17 04:45:00 AM,28.555,0,
25821,12/26/17 05:00:00 AM,28.555,0,
25822,12/26/17 05:15:00 AM,28.655,0,
25823,12/26/17 05:30:00 AM,28.655,0,
25824,12/26/17 05:45:00 AM,28.555,0,
25825,12/26/17 06:00:00 AM,28.555,0,
25826,12/26/17 06:15:00 AM,28.655,0,
25827,12/26/17 06:30:00 AM,28.655,10.8,
25828,12/26/17 06:45:00 AM,28.655,21.5,
25829,12/26/17 07:00:00 AM,28.555,43.1,
25830,12/26/17 07:15:00 AM,28.655,96.9,
25831,12/26/17 07:30:00 AM,28.655,107.6,
25832,12/26/17 07:45:00 AM,28.655,204.5,
25833,12/26/17 08:00:00 AM,28.655,258.3,
25834,12/26/17 08:15:00 AM,28.655,312.2,
25835,12/26/17 08:30:00 AM,28.655,344.4,
25836,12/26/17 08:45:00 AM,28.754,452.1,
25837,12/26/17 09:00:00 AM,28.655,462.9,
25838,12/26/17 09:15:00 AM,28.754,549,
25839,12/26/17 09:30:00 AM,28.754,592,
25840,12/26/17 09:45:00 AM,28.754,688.9,
25841,12/26/17 10:00:00 AM,28.655,656.6,
25842,12/26/17 10:15:00 AM,28.655,667.4,
25843,12/26/17 10:30:00 AM,28.655,667.4,
25844,12/26/17 10:45:00 AM,28.655,742.7,
25845,12/26/17 11:00:00 AM,28.655,753.5,
25846,12/26/17 11:15:00 AM,28.655,775,
25847,12/26/17 11:30:00 AM,28.655,753.5,
25848,12/26/17 11:45:00 AM,28.655,721.2,
25849,12/26/17 12:00:00 PM,28.655,731.9,
25850,12/26/17 12:15:00 PM,28.655,753.5,
25851,12/26/17 12:30:00 PM,28.655,721.2,
25852,12/26/17 12:45:00 PM,28.655,226,
25853,12/26/17 01:00:00 PM,28.754,688.9,
25854,12/26/17 01:15:00 PM,28.655,624.3,
25855,12/26/17 01:30:00 PM,28.655,592,
25856,12/26/17 01:45:00 PM,28.655,549,
25857,12/26/17 02:00:00 PM,28.655,505.9,
25858,12/26/17 02:15:00 PM,28.655,462.9,
25859,12/26/17 02:30:00 PM,28.655,452.1,
25860,12/26/17 02:45:00 PM,28.655,387.5,
25861,12/26/17 03:00:00 PM,28.655,355.2,
25862,12/26/17 03:15:00 PM,28.655,290.6,
25863,12/26/17 03:30:00 PM,28.655,247.6,
25864,12/26/17 03:45:00 PM,28.655,204.5,
25865,12/26/17 04:00:00 PM,28.655,172.2,
25866,12/26/17 04:15:00 PM,28.655,129.2,
25867,12/26/17 04:30:00 PM,28.655,118.4,
25868,12/26/17 04:45:00 PM,28.655,86.1,
25869,12/26/17 05:00:00 PM,28.555,43.1,
25870,12/26/17 05:15:00 PM,28.555,43.1,
25871,12/26/17 05:30:00 PM,28.555,21.5,
25872,12/26/17 05:45:00 PM,28.555,0,
25873,12/26/17 06:00:00 PM,28.555,0,
25874,12/26/17 06:15:00 PM,28.555,0,
25875,12/26/17 06:30:00 PM,28.555,0,
25876,12/26/17 06:45:00 PM,28.655,0,
25877,12/26/17 07:00:00 PM,28.655,0,
25878,12/26/17 07:15:00 PM,28.754,0,
25879,12/26/17 07:30:00 PM,28.754,0,
25880,12/26/17 07:45:00 PM,28.754,0,
25881,12/26/17 08:00:00 PM,28.754,0,
25882,12/26/17 08:15:00 PM,28.754,0,
25883,12/26/17 08:30:00 PM,28.754,0,
25884,12/26/17 08:45:00 PM,28.655,0,
25885,12/26/17 09:00:00 PM,28.754,0,
25886,12/26/17 09:15:00 PM,28.853,0,
25887,12/26/17 09:30:00 PM,28.853,0,
25888,12/26/17 09:45:00 PM,28.754,0,
25889,12/26/17 10:00:00 PM,28.754,0,
25890,12/26/17 10:15:00 PM,28.754,0,
25891,12/26/17 10:30:00 PM,28.655,0,
25892,12/26/17 10:45:00 PM,28.655,0,
25893,12/26/17 11:00:00 PM,28.655,0,
25894,12/26/17 11:15:00 PM,28.655,0,
25895,12/26/17 11:30:00 PM,28.655,0,
25896,12/26/17 11:45:00 PM,28.655,0,
25897,12/27/17 12:00:00 AM,28.655,0,
25898,12/27/17 12:15:00 AM,28.655,0,
25899,12/27/17 12:30:00 AM,28.655,0,
25900,12/27/17 12:45:00 AM,28.655,0,
25901,12/27/17 01:00:00 AM,28.655,0,
25902,12/27/17 01:15:00 AM,28.655,0,
25903,12/27/17 01:30:00 AM,28.655,0,
25904,12/27/17 01:45:00 AM,28.655,0,
25905,12/27/17 02:00:00 AM,28.655,0,
25906,12/27/17 02:15:00 AM,28.655,0,
25907,12/27/17 02:30:00 AM,28.655,0,
25908,12/27/17 02:45:00 AM,28.655,0,
25909,12/27/17 03:00:00 AM,28.655,0,
25910,12/27/17 03:15:00 AM,28.655,0,
25911,12/27/17 03:30:00 AM,28.655,0,
25912,12/27/17 03:45:00 AM,28.655,0,
25913,12/27/17 04:00:00 AM,28.655,0,
25914,12/27/17 04:15:00 AM,28.655,0,
25915,12/27/17 04:30:00 AM,28.655,0,
25916,12/27/17 04:45:00 AM,28.655,0,
25917,12/27/17 05:00:00 AM,28.655,0,
25918,12/27/17 05:15:00 AM,28.655,0,
25919,12/27/17 05:30:00 AM,28.555,0,
25920,12/27/17 05:45:00 AM,28.456,0,
25921,12/27/17 06:00:00 AM,28.456,0,
25922,12/27/17 06:15:00 AM,28.258,0,
25923,12/27/17 06:30:00 AM,28.258,10.8,
25924,12/27/17 06:45:00 AM,28.555,32.3,
25925,12/27/17 07:00:00 AM,28.555,64.6,
25926,12/27/17 07:15:00 AM,28.655,96.9,
25927,12/27/17 07:30:00 AM,28.655,150.7,
25928,12/27/17 07:45:00 AM,28.655,118.4,
25929,12/27/17 08:00:00 AM,28.555,193.8,
25930,12/27/17 08:15:00 AM,28.555,269.1,
25931,12/27/17 08:30:00 AM,28.555,355.2,
25932,12/27/17 08:45:00 AM,28.655,387.5,
25933,12/27/17 09:00:00 AM,28.655,452.1,
25934,12/27/17 09:15:00 AM,28.754,505.9,
25935,12/27/17 09:30:00 AM,28.655,484.4,
25936,12/27/17 09:45:00 AM,28.555,505.9,
25937,12/27/17 10:00:00 AM,28.456,495.1,
25938,12/27/17 10:15:00 AM,28.357,505.9,
25939,12/27/17 10:30:00 AM,28.456,172.2,
25940,12/27/17 10:45:00 AM,28.456,549,
25941,12/27/17 11:00:00 AM,28.456,602.8,
25942,12/27/17 11:15:00 AM,28.357,581.3,
25943,12/27/17 11:30:00 AM,28.456,775,
25944,12/27/17 11:45:00 AM,28.456,807.3,
25945,12/27/17 12:00:00 PM,28.456,301.4,
25946,12/27/17 12:15:00 PM,28.456,645.8,
25947,12/27/17 12:30:00 PM,28.555,678.1,
25948,12/27/17 12:45:00 PM,28.456,624.3,
25949,12/27/17 01:00:00 PM,28.456,570.5,
25950,12/27/17 01:15:00 PM,28.456,581.3,
25951,12/27/17 01:30:00 PM,28.456,549,
25952,12/27/17 01:45:00 PM,28.357,96.9,
25953,12/27/17 02:00:00 PM,28.357,333.7,
25954,12/27/17 02:15:00 PM,28.357,129.2,
25955,12/27/17 02:30:00 PM,28.357,290.6,
25956,12/27/17 02:45:00 PM,28.357,96.9,
25957,12/27/17 03:00:00 PM,28.357,150.7,
25958,12/27/17 03:15:00 PM,28.357,183,
25959,12/27/17 03:30:00 PM,28.357,86.1,
25960,12/27/17 03:45:00 PM,28.357,86.1,
25961,12/27/17 04:00:00 PM,28.357,75.3,
25962,12/27/17 04:15:00 PM,28.357,118.4,
25963,12/27/17 04:30:00 PM,28.357,75.3,
25964,12/27/17 04:45:00 PM,28.357,64.6,
25965,12/27/17 05:00:00 PM,28.357,32.3,
25966,12/27/17 05:15:00 PM,28.357,32.3,
25967,12/27/17 05:30:00 PM,28.357,21.5,
25968,12/27/17 05:45:00 PM,28.357,0,
25969,12/27/17 06:00:00 PM,28.357,0,
25970,12/27/17 06:15:00 PM,28.655,0,
25971,12/27/17 06:30:00 PM,28.853,0,
25972,12/27/17 06:45:00 PM,28.853,0,
25973,12/27/17 07:00:00 PM,28.853,0,
25974,12/27/17 07:15:00 PM,28.754,0,
25975,12/27/17 07:30:00 PM,28.754,0,
25976,12/27/17 07:45:00 PM,28.754,0,
25977,12/27/17 08:00:00 PM,28.754,0,
25978,12/27/17 08:15:00 PM,28.754,0,
25979,12/27/17 08:30:00 PM,28.754,0,
25980,12/27/17 08:45:00 PM,28.655,0,
25981,12/27/17 09:00:00 PM,28.754,0,
25982,12/27/17 09:15:00 PM,28.754,0,
25983,12/27/17 09:30:00 PM,28.655,0,
25984,12/27/17 09:45:00 PM,28.655,0,
25985,12/27/17 10:00:00 PM,28.655,0,
25986,12/27/17 10:15:00 PM,28.655,0,
25987,12/27/17 10:30:00 PM,28.655,0,
25988,12/27/17 10:45:00 PM,28.655,0,
25989,12/27/17 11:00:00 PM,28.655,0,
25990,12/27/17 11:15:00 PM,28.655,0,
25991,12/27/17 11:30:00 PM,28.655,0,
25992,12/27/17 11:45:00 PM,28.655,0,
25993,12/28/17 12:00:00 AM,28.555,0,
25994,12/28/17 12:15:00 AM,28.555,0,
25995,12/28/17 12:30:00 AM,28.555,0,
25996,12/28/17 12:45:00 AM,28.555,0,
25997,12/28/17 01:00:00 AM,28.555,0,
25998,12/28/17 01:15:00 AM,28.555,0,
25999,12/28/17 01:30:00 AM,28.555,0,
26000,12/28/17 01:45:00 AM,28.456,0,
26001,12/28/17 02:00:00 AM,28.555,0,
26002,12/28/17 02:15:00 AM,28.456,0,
26003,12/28/17 02:30:00 AM,28.456,0,
26004,12/28/17 02:45:00 AM,28.456,0,
26005,12/28/17 03:00:00 AM,28.357,0,
26006,12/28/17 03:15:00 AM,28.357,0,
26007,12/28/17 03:30:00 AM,28.357,0,
26008,12/28/17 03:45:00 AM,28.357,0,
26009,12/28/17 04:00:00 AM,28.357,0,
26010,12/28/17 04:15:00 AM,28.357,0,
26011,12/28/17 04:30:00 AM,28.258,0,
26012,12/28/17 04:45:00 AM,28.258,0,
26013,12/28/17 05:00:00 AM,28.456,0,
26014,12/28/17 05:15:00 AM,28.555,0,
26015,12/28/17 05:30:00 AM,28.456,0,
26016,12/28/17 05:45:00 AM,28.456,0,
26017,12/28/17 06:00:00 AM,28.456,0,
26018,12/28/17 06:15:00 AM,28.357,0,
26019,12/28/17 06:30:00 AM,28.357,10.8,
26020,12/28/17 06:45:00 AM,28.357,21.5,
26021,12/28/17 07:00:00 AM,28.357,43.1,
26022,12/28/17 07:15:00 AM,28.357,64.6,
26023,12/28/17 07:30:00 AM,28.555,96.9,
26024,12/28/17 07:45:00 AM,28.655,183,
26025,12/28/17 08:00:00 AM,28.655,172.2,
26026,12/28/17 08:15:00 AM,28.754,204.5,
26027,12/28/17 08:30:00 AM,28.754,215.3,
26028,12/28/17 08:45:00 AM,28.655,322.9,
26029,12/28/17 09:00:00 AM,28.555,312.2,
26030,12/28/17 09:15:00 AM,28.555,398.3,
26031,12/28/17 09:30:00 AM,28.555,441.3,
26032,12/28/17 09:45:00 AM,28.456,441.3,
26033,12/28/17 10:00:00 AM,28.357,592,
26034,12/28/17 10:15:00 AM,28.853,699.7,
26035,12/28/17 10:30:00 AM,28.853,409,
26036,12/28/17 10:45:00 AM,28.853,624.3,
26037,12/28/17 11:00:00 AM,28.953,893.4,
26038,12/28/17 11:15:00 AM,28.953,882.6,
26039,12/28/17 11:30:00 AM,28.953,850.4,
26040,12/28/17 11:45:00 AM,28.853,904.2,
26041,12/28/17 12:00:00 PM,28.456,828.8,
26042,12/28/17 12:15:00 PM,28.357,710.4,
26043,12/28/17 12:30:00 PM,28.258,710.4,
26044,12/28/17 12:45:00 PM,28.258,549,
26045,12/28/17 01:00:00 PM,28.258,559.7,
26046,12/28/17 01:15:00 PM,28.258,376.7,
26047,12/28/17 01:30:00 PM,28.258,279.9,
26048,12/28/17 01:45:00 PM,28.258,559.7,
26049,12/28/17 02:00:00 PM,28.258,215.3,
26050,12/28/17 02:15:00 PM,28.357,419.8,
26051,12/28/17 02:30:00 PM,28.357,269.1,
26052,12/28/17 02:45:00 PM,28.258,161.5,
26053,12/28/17 03:00:00 PM,28.258,139.9,
26054,12/28/17 03:15:00 PM,28.258,215.3,
26055,12/28/17 03:30:00 PM,28.258,118.4,
26056,12/28/17 03:45:00 PM,28.258,107.6,
26057,12/28/17 04:00:00 PM,28.258,86.1,
26058,12/28/17 04:15:00 PM,28.258,75.3,
26059,12/28/17 04:30:00 PM,28.258,75.3,
26060,12/28/17 04:45:00 PM,28.258,53.8,
26061,12/28/17 05:00:00 PM,28.258,32.3,
26062,12/28/17 05:15:00 PM,28.258,21.5,
26063,12/28/17 05:30:00 PM,28.258,10.8,
26064,12/28/17 05:45:00 PM,28.258,0,
26065,12/28/17 06:00:00 PM,28.258,0,
26066,12/28/17 06:15:00 PM,28.258,0,
26067,12/28/17 06:30:00 PM,28.159,0,
26068,12/28/17 06:45:00 PM,28.159,0,
26069,12/28/17 07:00:00 PM,28.159,0,
26070,12/28/17 07:15:00 PM,28.258,0,
26071,12/28/17 07:30:00 PM,28.258,0,
26072,12/28/17 07:45:00 PM,28.258,0,
26073,12/28/17 08:00:00 PM,28.159,0,
26074,12/28/17 08:15:00 PM,28.159,0,
26075,12/28/17 08:30:00 PM,28.258,0,
26076,12/28/17 08:45:00 PM,28.357,0,
26077,12/28/17 09:00:00 PM,28.456,0,
26078,12/28/17 09:15:00 PM,28.456,0,
26079,12/28/17 09:30:00 PM,28.258,0,
26080,12/28/17 09:45:00 PM,28.258,0,
26081,12/28/17 10:00:00 PM,28.258,0,
26082,12/28/17 10:15:00 PM,28.258,0,
26083,12/28/17 10:30:00 PM,28.258,0,
26084,12/28/17 10:45:00 PM,28.258,0,
26085,12/28/17 11:00:00 PM,28.258,0,
26086,12/28/17 11:15:00 PM,28.258,0,
26087,12/28/17 11:30:00 PM,28.258,0,
26088,12/28/17 11:45:00 PM,28.357,0,
26089,12/29/17 12:00:00 AM,28.357,0,
26090,12/29/17 12:15:00 AM,28.357,0,
26091,12/29/17 12:30:00 AM,28.357,0,
26092,12/29/17 12:45:00 AM,28.357,0,
26093,12/29/17 01:00:00 AM,28.357,0,
26094,12/29/17 01:15:00 AM,28.357,0,
26095,12/29/17 01:30:00 AM,28.258,0,
26096,12/29/17 01:45:00 AM,28.357,0,
26097,12/29/17 02:00:00 AM,28.258,0,
26098,12/29/17 02:15:00 AM,28.258,0,
26099,12/29/17 02:30:00 AM,28.258,0,
26100,12/29/17 02:45:00 AM,28.258,0,
26101,12/29/17 03:00:00 AM,28.258,0,
26102,12/29/17 03:15:00 AM,28.258,0,
26103,12/29/17 03:30:00 AM,28.258,0,
26104,12/29/17 03:45:00 AM,28.258,0,
26105,12/29/17 04:00:00 AM,28.258,0,
26106,12/29/17 04:15:00 AM,28.357,0,
26107,12/29/17 04:30:00 AM,28.357,0,
26108,12/29/17 04:45:00 AM,28.357,0,
26109,12/29/17 05:00:00 AM,28.357,0,
26110,12/29/17 05:15:00 AM,28.357,0,
26111,12/29/17 05:30:00 AM,28.357,0,
26112,12/29/17 05:45:00 AM,28.258,0,
26113,12/29/17 06:00:00 AM,28.258,0,
26114,12/29/17 06:15:00 AM,28.258,0,
26115,12/29/17 06:30:00 AM,28.258,0,
26116,12/29/17 06:45:00 AM,28.258,0,
26117,12/29/17 07:00:00 AM,28.258,0,
26118,12/29/17 07:15:00 AM,28.159,21.5,
26119,12/29/17 07:30:00 AM,28.159,32.3,
26120,12/29/17 07:45:00 AM,28.159,43.1,
26121,12/29/17 08:00:00 AM,28.159,43.1,
26122,12/29/17 08:15:00 AM,28.159,64.6,
26123,12/29/17 08:30:00 AM,28.159,75.3,
26124,12/29/17 08:45:00 AM,28.159,53.8,
26125,12/29/17 09:00:00 AM,28.258,64.6,
26126,12/29/17 09:15:00 AM,28.258,0,
26127,12/29/17 09:30:00 AM,28.258,10.8,
26128,12/29/17 09:45:00 AM,28.357,0,
26129,12/29/17 10:00:00 AM,28.357,0,
26130,12/29/17 10:15:00 AM,28.258,0,
26131,12/29/17 10:30:00 AM,28.258,0,
26132,12/29/17 10:45:00 AM,28.258,0,
26133,12/29/17 11:00:00 AM,28.258,10.8,
26134,12/29/17 11:15:00 AM,28.258,10.8,
26135,12/29/17 11:30:00 AM,28.159,32.3,
26136,12/29/17 11:45:00 AM,28.159,32.3,
26137,12/29/17 12:00:00 PM,28.159,32.3,
26138,12/29/17 12:15:00 PM,28.159,21.5,
26139,12/29/17 12:30:00 PM,28.159,53.8,
26140,12/29/17 12:45:00 PM,28.159,75.3,
26141,12/29/17 01:00:00 PM,28.159,129.2,
26142,12/29/17 01:15:00 PM,28.159,183,
26143,12/29/17 01:30:00 PM,28.159,215.3,
26144,12/29/17 01:45:00 PM,28.159,279.9,
26145,12/29/17 02:00:00 PM,28.159,193.8,
26146,12/29/17 02:15:00 PM,28.06,172.2,
26147,12/29/17 02:30:00 PM,28.06,129.2,
26148,12/29/17 02:45:00 PM,28.06,107.6,
26149,12/29/17 03:00:00 PM,28.159,107.6,
26150,12/29/17 03:15:00 PM,28.159,107.6,
26151,12/29/17 03:30:00 PM,28.159,86.1,
26152,12/29/17 03:45:00 PM,28.159,75.3,
26153,12/29/17 04:00:00 PM,28.159,64.6,
26154,12/29/17 04:15:00 PM,28.159,53.8,
26155,12/29/17 04:30:00 PM,28.159,43.1,
26156,12/29/17 04:45:00 PM,28.159,32.3,
26157,12/29/17 05:00:00 PM,28.159,10.8,
26158,12/29/17 05:15:00 PM,28.159,10.8,
26159,12/29/17 05:30:00 PM,28.159,10.8,
26160,12/29/17 05:45:00 PM,28.06,0,
26161,12/29/17 06:00:00 PM,28.06,0,
26162,12/29/17 06:15:00 PM,28.06,0,
26163,12/29/17 06:30:00 PM,28.06,0,
26164,12/29/17 06:45:00 PM,28.06,0,
26165,12/29/17 07:00:00 PM,28.06,0,
26166,12/29/17 07:15:00 PM,28.159,0,
26167,12/29/17 07:30:00 PM,28.06,0,
26168,12/29/17 07:45:00 PM,28.06,0,
26169,12/29/17 08:00:00 PM,28.159,0,
26170,12/29/17 08:15:00 PM,28.159,0,
26171,12/29/17 08:30:00 PM,28.159,0,
26172,12/29/17 08:45:00 PM,28.159,0,
26173,12/29/17 09:00:00 PM,28.159,0,
26174,12/29/17 09:15:00 PM,28.159,0,
26175,12/29/17 09:30:00 PM,28.159,0,
26176,12/29/17 09:45:00 PM,28.159,0,
26177,12/29/17 10:00:00 PM,28.159,0,
26178,12/29/17 10:15:00 PM,28.159,0,
26179,12/29/17 10:30:00 PM,28.258,0,
26180,12/29/17 10:45:00 PM,28.258,0,
26181,12/29/17 11:00:00 PM,28.258,0,
26182,12/29/17 11:15:00 PM,28.555,0,
26183,12/29/17 11:30:00 PM,28.655,0,
26184,12/29/17 11:45:00 PM,28.655,0,
26185,12/30/17 12:00:00 AM,28.555,0,
26186,12/30/17 12:15:00 AM,28.555,0,
26187,12/30/17 12:30:00 AM,28.555,0,
26188,12/30/17 12:45:00 AM,28.555,0,
26189,12/30/17 01:00:00 AM,28.555,0,
26190,12/30/17 01:15:00 AM,28.555,0,
26191,12/30/17 01:30:00 AM,28.555,0,
26192,12/30/17 01:45:00 AM,28.555,0,
26193,12/30/17 02:00:00 AM,28.456,0,
26194,12/30/17 02:15:00 AM,28.456,0,
26195,12/30/17 02:30:00 AM,28.456,0,
26196,12/30/17 02:45:00 AM,28.456,0,
26197,12/30/17 03:00:00 AM,28.357,0,
26198,12/30/17 03:15:00 AM,28.357,0,
26199,12/30/17 03:30:00 AM,28.357,0,
26200,12/30/17 03:45:00 AM,28.357,0,
26201,12/30/17 04:00:00 AM,28.357,0,
26202,12/30/17 04:15:00 AM,28.357,0,
26203,12/30/17 04:30:00 AM,28.357,0,
26204,12/30/17 04:45:00 AM,28.357,0,
26205,12/30/17 05:00:00 AM,28.357,0,
26206,12/30/17 05:15:00 AM,28.357,0,
26207,12/30/17 05:30:00 AM,28.357,0,
26208,12/30/17 05:45:00 AM,28.258,0,
26209,12/30/17 06:00:00 AM,28.258,0,
26210,12/30/17 06:15:00 AM,28.258,0,
26211,12/30/17 06:30:00 AM,28.258,0,
26212,12/30/17 06:45:00 AM,28.258,10.8,
26213,12/30/17 07:00:00 AM,28.258,32.3,
26214,12/30/17 07:15:00 AM,28.258,43.1,
26215,12/30/17 07:30:00 AM,28.258,53.8,
26216,12/30/17 07:45:00 AM,28.258,75.3,
26217,12/30/17 08:00:00 AM,28.258,96.9,
26218,12/30/17 08:15:00 AM,28.159,150.7,
26219,12/30/17 08:30:00 AM,28.258,172.2,
26220,12/30/17 08:45:00 AM,28.258,118.4,
26221,12/30/17 09:00:00 AM,28.159,150.7,
26222,12/30/17 09:15:00 AM,28.258,247.6,
26223,12/30/17 09:30:00 AM,28.258,290.6,
26224,12/30/17 09:45:00 AM,28.258,226,
26225,12/30/17 10:00:00 AM,28.258,226,
26226,12/30/17 10:15:00 AM,28.258,139.9,
26227,12/30/17 10:30:00 AM,28.159,226,
26228,12/30/17 10:45:00 AM,28.357,247.6,
26229,12/30/17 11:00:00 AM,28.258,355.2,
26230,12/30/17 11:15:00 AM,28.456,387.5,
26231,12/30/17 11:30:00 AM,28.555,452.1,
26232,12/30/17 11:45:00 AM,28.456,355.2,
26233,12/30/17 12:00:00 PM,28.555,258.3,
26234,12/30/17 12:15:00 PM,28.555,473.6,
26235,12/30/17 12:30:00 PM,28.655,807.3,
26236,12/30/17 12:45:00 PM,28.655,968.8,
26237,12/30/17 01:00:00 PM,28.655,1216.3,
26238,12/30/17 01:15:00 PM,28.655,1463.9,
26239,12/30/17 01:30:00 PM,28.655,710.4,
26240,12/30/17 01:45:00 PM,28.655,398.3,
26241,12/30/17 02:00:00 PM,28.456,559.7,
26242,12/30/17 02:15:00 PM,28.357,495.1,
26243,12/30/17 02:30:00 PM,28.357,549,
26244,12/30/17 02:45:00 PM,28.357,430.6,
26245,12/30/17 03:00:00 PM,28.357,376.7,
26246,12/30/17 03:15:00 PM,28.357,441.3,
26247,12/30/17 03:30:00 PM,28.357,279.9,
26248,12/30/17 03:45:00 PM,28.357,215.3,
26249,12/30/17 04:00:00 PM,28.258,215.3,
26250,12/30/17 04:15:00 PM,28.258,183,
26251,12/30/17 04:30:00 PM,28.258,247.6,
26252,12/30/17 04:45:00 PM,28.258,129.2,
26253,12/30/17 05:00:00 PM,28.258,107.6,
26254,12/30/17 05:15:00 PM,28.258,75.3,
26255,12/30/17 05:30:00 PM,28.258,64.6,
26256,12/30/17 05:45:00 PM,28.258,32.3,
26257,12/30/17 06:00:00 PM,28.258,0,
26258,12/30/17 06:15:00 PM,28.258,0,
26259,12/30/17 06:30:00 PM,28.258,0,
26260,12/30/17 06:45:00 PM,28.258,0,
26261,12/30/17 07:00:00 PM,28.258,0,
26262,12/30/17 07:15:00 PM,28.357,0,
26263,12/30/17 07:30:00 PM,28.555,0,
26264,12/30/17 07:45:00 PM,28.456,0,
26265,12/30/17 08:00:00 PM,28.555,0,
26266,12/30/17 08:15:00 PM,28.456,0,
26267,12/30/17 08:30:00 PM,28.456,0,
26268,12/30/17 08:45:00 PM,28.456,0,
26269,12/30/17 09:00:00 PM,28.456,0,
26270,12/30/17 09:15:00 PM,28.357,0,
26271,12/30/17 09:30:00 PM,28.357,0,
26272,12/30/17 09:45:00 PM,28.357,0,
26273,12/30/17 10:00:00 PM,28.357,0,
26274,12/30/17 10:15:00 PM,28.357,0,
26275,12/30/17 10:30:00 PM,28.357,0,
26276,12/30/17 10:45:00 PM,28.357,0,
26277,12/30/17 11:00:00 PM,28.258,0,
26278,12/30/17 11:15:00 PM,28.258,0,
26279,12/30/17 11:30:00 PM,28.258,0,
26280,12/30/17 11:45:00 PM,28.258,0,
26281,12/31/17 12:00:00 AM,28.258,0,
26282,12/31/17 12:15:00 AM,28.159,0,
26283,12/31/17 12:30:00 AM,28.159,0,
26284,12/31/17 12:45:00 AM,28.159,0,
26285,12/31/17 01:00:00 AM,28.159,0,
26286,12/31/17 01:15:00 AM,28.159,0,
26287,12/31/17 01:30:00 AM,28.159,0,
26288,12/31/17 01:45:00 AM,28.159,0,
26289,12/31/17 02:00:00 AM,28.06,0,
26290,12/31/17 02:15:00 AM,28.06,0,
26291,12/31/17 02:30:00 AM,28.06,0,
26292,12/31/17 02:45:00 AM,28.06,0,
26293,12/31/17 03:00:00 AM,28.06,0,
26294,12/31/17 03:15:00 AM,28.06,0,
26295,12/31/17 03:30:00 AM,28.06,0,
26296,12/31/17 03:45:00 AM,28.159,0,
26297,12/31/17 04:00:00 AM,28.06,0,
26298,12/31/17 04:15:00 AM,28.06,0,
26299,12/31/17 04:30:00 AM,28.06,0,
26300,12/31/17 04:45:00 AM,28.06,0,
26301,12/31/17 05:00:00 AM,28.06,0,
26302,12/31/17 05:15:00 AM,28.06,0,
26303,12/31/17 05:30:00 AM,28.06,0,
26304,12/31/17 05:45:00 AM,28.159,0,
26305,12/31/17 06:00:00 AM,28.159,0,
26306,12/31/17 06:15:00 AM,28.159,0,
26307,12/31/17 06:30:00 AM,28.159,10.8,
26308,12/31/17 06:45:00 AM,28.159,21.5,
26309,12/31/17 07:00:00 AM,28.159,32.3,
26310,12/31/17 07:15:00 AM,28.159,43.1,
26311,12/31/17 07:30:00 AM,28.159,75.3,
26312,12/31/17 07:45:00 AM,28.159,86.1,
26313,12/31/17 08:00:00 AM,28.159,86.1,
26314,12/31/17 08:15:00 AM,28.159,118.4,
26315,12/31/17 08:30:00 AM,28.159,139.9,
26316,12/31/17 08:45:00 AM,28.159,172.2,
26317,12/31/17 09:00:00 AM,28.159,193.8,
26318,12/31/17 09:15:00 AM,28.159,215.3,
26319,12/31/17 09:30:00 AM,28.159,269.1,
26320,12/31/17 09:45:00 AM,28.159,333.7,
26321,12/31/17 10:00:00 AM,28.258,624.3,
26322,12/31/17 10:15:00 AM,28.258,355.2,
26323,12/31/17 10:30:00 AM,28.258,398.3,
26324,12/31/17 10:45:00 AM,28.258,301.4,
26325,12/31/17 11:00:00 AM,28.258,322.9,
26326,12/31/17 11:15:00 AM,28.159,150.7,
26327,12/31/17 11:30:00 AM,28.06,204.5,
26328,12/31/17 11:45:00 AM,28.06,226,
26329,12/31/17 12:00:00 PM,28.06,226,
26330,12/31/17 12:15:00 PM,28.159,279.9,
26331,12/31/17 12:30:00 PM,28.159,355.2,
26332,12/31/17 12:45:00 PM,28.159,355.2,
26333,12/31/17 01:00:00 PM,28.159,387.5,
26334,12/31/17 01:15:00 PM,28.258,322.9,
26335,12/31/17 01:30:00 PM,28.258,215.3,
26336,12/31/17 01:45:00 PM,28.258,139.9,
26337,12/31/17 02:00:00 PM,28.258,129.2,
