"","file","CoralID","time","C","D","R","area","peri","center_x","center_y","rC","pC"
"157","AM_S_B_N_D_08_0.txt","AM_S_B_N_D_08","t0",0.697233539151666,1.20104922178567,1.19759745674997,1.55493466999906,5.29385291419126,17.9937381679389,13.636720610687,0.70352759564258,4.42039425213684
"158","AM_S_B_N_D_08_1.txt","AM_S_B_N_D_08","t1",0.103311488854567,1.10128525383189,3.11118395088759,9.43702179500542,33.8803665948558,22.8299827586207,11.0678175750834,1.73317550567798,10.8898628720394
"159","AM_S_B_S_D_05_0.txt","AM_S_B_S_D_05","t0",0.712155444914791,1.0963225389712,1.18498431112756,1.15401835500234,4.51256936453507,20.7255598591549,14.7570345070423,0.606082049919645,3.8081258310004
"160","AM_S_B_S_D_05_1.txt","AM_S_B_S_D_05","t1",0.129404875916497,1.16826920381545,2.77987123513086,13.7806030099746,36.5816864158307,21.5973544993663,16.4585566539924,2.09439780740169,13.1594895308554
"161","AM_S_G_N_D_05_0.txt","AM_S_G_N_D_05","t0",0.243393832873924,1.12406441258927,2.02696017107976,6.20994275499834,17.9058089118872,11.4703253275109,6.09143304221252,1.40594671718077,8.83382375606757
"162","AM_S_G_N_D_05_1.txt","AM_S_G_N_D_05","t1",0.111172423086807,1.17504191302196,2.99917263072396,19.8648061699932,47.3858376492561,17.1621637608069,14.8397146974063,2.51459026305154,15.7996365943823
"163","AM_S_G_N_D_08_0.txt","AM_S_G_N_D_08","t0",0.767225979745218,1.02944684452679,1.14166411323316,2.01780750499893,5.74887874046187,8.7928496969697,7.41583818181818,0.801428772416493,5.03552548759828
"164","AM_S_G_N_D_08_1.txt","AM_S_G_N_D_08","t1",0.0647523847100516,1.19964564020132,3.92981509356532,31.5344932349981,78.2293958798117,20.0952995383195,11.607899076639,3.16823940896135,19.9066353040133
"165","AM_S_G_N_S_02_0.txt","AM_S_G_N_S_02","t0",0.170744697044556,1.10159555451116,2.4200614173742,8.41665205499885,24.8886308770366,12.2481884379786,6.82693238897397,1.63679673682325,10.2842972076474
"166","AM_S_G_N_S_04_0.txt","AM_S_G_N_S_04","t0",0.290233547640785,1.12481155064087,1.8562060967551,4.15975572500065,13.4203870376992,12.2678904761905,4.60456349206349,1.15069169258204,7.23000913592511
"167","AM_S_G_N_S_06_0.txt","AM_S_G_N_S_06","t0",0.44370812099446,1.07259844356743,1.50124409187661,2.57002737999937,8.53149456294266,12.4864799363057,7.68854426751592,0.904469525642974,5.68294963431162
"168","AM_S_G_N_S_06_1.txt","AM_S_G_N_S_06","t1",0.626280384791863,1.17770541093117,1.26361739309274,4.16835530999742,9.14540394518064,17.7603908045977,11.7867344827586,1.1518805078214,7.23747868236996
"169","AM_S_G_S_D_10_0.txt","AM_S_G_S_D_10","t0",0.767225979745218,1.02944684452679,1.14166411323316,2.01780750499893,5.74887874046187,8.7928496969697,7.41583818181818,0.801428772416493,5.03552548759828
"170","AM_S_N_N_D_05_0.txt","AM_S_N_N_D_05","t0",0.404775729179703,1.08627877134213,1.57178365451756,3.23048175000076,10.0145478520866,11.9774385714286,7.774066,1.01404845947398,6.37145438133502
"171","AM_S_N_N_D_05_1.txt","AM_S_N_N_D_05","t1",0.106881468116789,1.18063920106851,3.05878389360926,81.4861234100536,97.8803594076328,31.6659935556812,21.2034309214245,5.09292044589472,31.9997629162802
"172","AM_S_N_N_D_08_0.txt","AM_S_N_N_D_08","t0",0.541411930067203,1.11851959865043,1.3590520480595,3.01284344999931,8.36236855563884,11.1609502325581,5.99157069767442,0.979294570422434,6.15308925627898
"173","AM_S_N_N_D_10_0.txt","AM_S_N_N_D_10","t0",0.127477723801319,1.15135258065238,2.80080485045105,15.6649354600086,39.2963385607698,13.6011117692907,8.58380116913484,2.23300331915377,14.0303736457902
"174","AM_S_N_N_D_10_1.txt","AM_S_N_N_D_10","t1",0.0240614439834773,1.2503499780998,6.44672517553805,152.968274475075,282.64725527604,32.5633905557155,22.6550460696804,6.97791616730182,43.8435403371217
"175","AM_S_N_N_S_02_0.txt","AM_S_N_N_S_02","t0",0.497961306365443,1.03207924748487,1.41710555740954,2.38444316499954,7.75712198085311,10.814075,7.19440941558442,0.871201373083583,5.47391966695345
"176","AM_S_N_N_S_02_1.txt","AM_S_N_N_S_02","t1",0.254073419548904,1.17180340837602,1.98390276918525,33.2500498649897,40.5528579235008,21.2139350062735,14.3603218946048,3.25327828322912,20.4409503093517
"177","AM_S_N_S_D_03_0.txt","AM_S_N_S_D_03","t0",0.206655256252332,1.10886774636806,2.19976745258935,6.41871614499905,19.7563080450595,10.3523064792176,6.20150990220049,1.42938476470148,8.9810893518787
"178","AM_S_N_S_D_03_1.txt","AM_S_N_S_D_03","t1",0.14389049181458,1.12385997112885,2.6362339671684,12.5626284250029,33.1229600469717,28.1140337748344,7.80930370860927,1.99970218385937,12.5644993803601
"179","AM_S_N_S_D_07_0.txt","AM_S_N_S_D_07","t0",0.445972479708438,1.0963225389712,1.49742807046854,1.27729901000021,5.99925317267122,10.7460450980392,6.80267843137255,0.637633831047125,4.00637151859593
"180","AM_S_N_S_D_07_1.txt","AM_S_N_S_D_07","t1",0.0343892007318854,1.25325306426111,5.3924851640129,97.8146430100314,189.058334666602,26.632684467777,19.6066998189718,5.57990751568798,35.0595929179917
"181","AM_S_N_S_S_04_0.txt","AM_S_N_S_S_04","t0",0.210753506262291,1.080558181519,2.17827444109437,2.54456582000057,12.3175510902432,10.1683183622829,6.96666637717122,0.899978031149397,5.65472874210231
"182","AM_S_N_S_S_04_1.txt","AM_S_N_S_S_04","t1",0.124769499183269,1.16239957674139,2.83103855597315,45.4464145449892,67.655098222867,18.8594792399719,5.71689831104856,3.8034251722989,23.8976251595454
"183","AM_S_R_S_D_08_0.txt","AM_S_R_S_D_08","t0",0.539899997824774,1.08496250072116,1.36095365768299,2.28871084000002,7.29867007404902,10.846435828877,6.75009090909091,0.853533412930047,5.36290859930892
"184","AM_S_R_S_D_08_1.txt","AM_S_R_S_D_08","t1",0.105872732854295,1.16928844019626,3.07332110434475,28.1977403899946,57.8522193440605,23.2938769230769,15.4200007982583,2.99593383341142,18.8240074433729
