"","CoralID","Genus","Species","Origin","sourceGen","Destination","Rack","D","d","L","Weight","mlVol","C","DF","RI","area","peri","TH","time","Dl","dl","Ll","Wl","Vl","Al","Fl","Cl","Tl","Rl"
"23","AD_S_B_N_D_10","A","AD","S","S:AD:B","D","10",0.74,0.71,4.66,231,103,0.234208795651832,1.13312616840004,2.06632390288225,4.67970724500083,15.845745418121,1.68343518368084,"t0",-0.130768280269024,-0.148741651280925,0.66838591669,2.36361197989214,2.01283722470517,0.670218685155854,0.0542782692537513,-0.630396799138435,0.226196399659866,0.315198399569217
"24","AD_S_B_N_S_01","A","AD","S","S:AD:B","S","1",0.96,0.77,4.96,275,101,0.151931426908148,1.2236711773406,2.56552464930386,11.5484012950001,30.9059471107334,2.2165109929976,"t0",-0.0177287669604316,-0.113509274827518,0.695481676490197,2.43933269383026,2.00432137378264,1.06252186675493,0.0876647306755161,-0.818352383338662,0.345669889565584,0.409176191669331
"25","AD_S_B_N_S_02","A","AD","S","S:AD:B","S","2",0.81,0.65,3.17,264,98,0.300795798618744,1.09407902254226,1.82332512728546,2.92940982499931,11.0626485620117,1.3227941647481,"t0",-0.0915149811213502,-0.187086643357144,0.501059262217751,2.42160392686983,1.99122607569249,0.466780133813765,0.0390486911149903,-0.521728234069221,0.12149227043936,0.260864117034611
"26","AD_S_B_S_D_03","A","AD","S","S:AD:B","D","3",0.71,0.55,4.18,222,94,0.336575146521554,1.08496250072115,1.72368927037101,2.36180003000027,9.39042983803694,1.37627770978009,"t0",-0.148741651280925,-0.259637310505756,0.621176281775035,2.34635297445064,1.9731278535997,0.373243123783898,0.0354147280358696,-0.472917956473838,0.1387060760913,0.236458978236918
"27","AD_S_B_S_S_04","A","AD","S","S:AD:B","S","4",1.04,0.59,3.87,223,99,0.487786898395384,1.13650924720321,1.43180849357674,1.93549192999944,7.06131440360714,0.963081714769077,"t0",0.0170333392987804,-0.229147988357856,0.587710965018911,2.34830486304816,1.99563519459755,0.286791364875321,0.0555729737107819,-0.311769868702489,-0.0163368626493827,0.155884934351245
"28","AD_S_G_N_S_02","A","AD","S","S:AD:G","S","2",0.79,0.83,6.53,229,93,0.26424487470748,1.14571381918169,1.9453453614198,3.7339683849932,13.3256058695126,1.34593895532232,"t0",-0.102372908709559,-0.0809219076239261,0.814913181275074,2.35983548233989,1.96848294855394,0.572170636515811,0.0590761514260149,-0.577993427512858,0.12902536303219,0.288996713756428
"29","AD_S_G_S_D_08","A","AD","S","S:AD:G","D","8",0.89,0.87,4.56,248,105,0.19027659281494,1.06783582269472,2.29248929800033,6.17683264499647,20.1973860365957,1.59340181993402,"t0",-0.0506099933550872,-0.0604807473813815,0.658964842664435,2.39445168082622,2.02118929906994,0.790765834729444,0.028504486045851,-0.720614633870375,0.202325308867487,0.360307316935188
"30","AD_S_N_N_D_07","A","AD","S","S:AD:N","D","7",1.02,0.8,5.25,252,108,0.236404478184856,1.16240314772452,2.05670569421908,4.08693663999657,14.7392720497009,1.25337960554524,"t0",0.00860017176191757,-0.0969100130080564,0.720159303405957,2.40140054078154,2.03342375548695,0.611397904872553,0.0653567773374003,-0.626344300918738,0.0980826237681146,0.313172150459369
"31","AD_S_N_N_D_08","A","AD","S","S:AD:N","D","8",0.99,0.55,5.8,258,108,0.415192131269052,1.10472668281448,1.55194184412047,2.43624493499919,8.58698787252421,1.14365442082148,"t0",-0.00436480540245009,-0.259637310505756,0.763427993562937,2.41161970596323,2.03342375548695,0.386720949219905,0.0432548437877384,-0.381750885840747,0.058294813090404,0.190875442920374
"32","AD_S_N_N_D_10","A","AD","S","S:AD:N","D","10",0.96,0.77,8.3,260,107,0.223792642815148,1.07838242806078,2.1138642672457,5.79747081999813,18.0426911571768,1.57046492734846,"t0",-0.0177287669604316,-0.113509274827518,0.919078092376074,2.41497334797082,2.02938377768521,0.763238571411675,0.032772802542121,-0.650154195007418,0.196028241893956,0.32507709750371
"33","AD_S_N_S_D_03","A","AD","S","S:AD:N","D","3",0.92,0.61,6.95,260,107.5,0.185492974234928,1.14200291039007,2.32186127143021,4.77924646499741,17.9937181455054,1.61229067549714,"t0",-0.0362121726544447,-0.214670164989233,0.841984804590114,2.41497334797082,2.03140846425162,0.67935942759724,0.0576672107090735,-0.731672535152903,0.207443342297934,0.365836267576451
"34","AD_S_N_S_D_05","A","AD","S","S:AD:N","D","5",0.75,0.57,4.33,238,101.5,0.519735100902044,1.15496191078339,1.38710384572192,1.65702319999946,6.32962822709768,1.10038692814569,"t0",-0.1249387366083,-0.244125144327509,0.636487896353365,2.37657695705651,2.00646604224923,0.219328589023568,0.0625676619689795,-0.28421795161414,0.0415454226228481,0.142108975807072
"35","AD_S_N_S_S_02","A","AD","S","S:AD:N","S","2",0.95,0.9,7.01,247,100,0.227449955242804,1.16936613738425,2.09680031000163,5.63405024500025,17.6429970713643,1.44775038396675,"t0",-0.0222763947111523,-0.0457574905606751,0.845718017966659,2.39269695325967,2,0.750820715746852,0.0679505133424701,-0.64311414429371,0.160693688787326,0.321557072146855
"36","AD_S_R_S_D_07","A","AD","S","S:AD:R","D","7",1.22,0.55,5.18,221,92,0.236415123903569,1.07732002108202,2.05665938720534,7.52898388500034,20.004858689373,1.74924232368382,"t0",0.0863598306747482,-0.259637310505756,0.714329759745233,2.34439227368511,1.96378782734556,0.87673636757991,0.0323447309166048,-0.626324744297679,0.242849976745062,0.31316237214884
"37","AD_S_R_S_S_02","A","AD","S","S:AD:R","S","2",0.87,0.83,5.35,225,102,0.328022774793153,1.19927468824514,1.74601512289496,1.98954269500064,8.7303079812837,0.936230466409388,"t0",-0.0604807473813815,-0.0809219076239261,0.728353782021228,2.35218251811136,2.00860017176192,0.298753263414162,0.0789186676076202,-0.484096001948024,-0.0286172303542793,0.242048000974012
"38","AD_S_Y_N_D_03","A","AD","S","S:AD:Y","D","3",0.65,0.6,6.08,255,106,0.256875237285646,1.10271765923412,1.97305358337417,4.18437122999967,14.3073405816112,1.84654608085694,"t0",-0.187086643357144,-0.221848749616356,0.783903579272735,2.40654018043396,2.02530586526477,0.621630207405214,0.0424643295453224,-0.590277759604969,0.266360150011466,0.295138879802485
"39","AD_S_Y_N_D_08","A","AD","S","S:AD:Y","D","8",0.78,0.64,3.78,230,100,0.315801534189271,1.102389630218,1.77947906175396,2.27263820999906,9.50961569261511,1.19793117469625,"t0",-0.10790539730952,-0.193820026016113,0.577491799837225,2.36172783601759,2,0.356530304221719,0.0423351193310736,-0.500585764485052,0.0784318670447171,0.250292882242526
"40","AD_S_Y_S_D_05","A","AD","S","S:AD:Y","D","5",0.68,0.56,4.78,247,104,0.198245155515754,1.09605412890715,2.24594288760942,4.33477327000219,16.5762708249859,1.8945957881116,"t0",-0.167491087293764,-0.2518119729938,0.679427896612119,2.39269695325967,2.01703333929878,0.636966386665273,0.0398320024195234,-0.702797416663485,0.277516567487315,0.351398708331743
"41","AD_S_Y_S_D_10","A","AD","S","S:AD:Y","D","10",1.03,0.82,7.18,258,109,0.127391369925821,1.16307108819277,2.80175397039669,17.4805163799974,41.5252309850256,2.55011907468606,"t0",0.0128372247051722,-0.0861861476162833,0.8561244442423,2.41161970596323,2.03742649794062,1.2425542576846,0.0656062600993227,-0.894859992099135,0.4065604597562,0.447429996049567
"42","AD_S_Y_S_S_02","A","AD","S","S:AD:Y","S","2",0.59,0.42,4.19,242,103,0.420400824141464,1.04976783677546,1.54229773444921,2.84249674500097,9.21771212406397,1.88357827874495,"t0",-0.229147988357856,-0.3767507096021,0.622214022966295,2.38381536598043,2.01283722470517,0.453699976040889,0.0210932625406003,-0.376336441264777,0.274983673554716,0.188168220632388
"43","AM_D_B_N_D_03","A","AM","D","D:AM:B","D","3",0.68,0.66,6.93,220,109,0.367382277996238,1.07584233066809,1.64983646654328,2.7021355249999,9.61389543498549,1.38421587137292,"t0",-0.167491087293764,-0.180456064458131,0.840733234611807,2.34242268082221,2.03742649794062,0.431707127174388,0.0317486282651137,-0.43488179727919,0.141203824539301,0.217440898639595
"44","AM_D_B_N_D_05","A","AM","D","D:AM:B","D","5",0.71,0.69,5.72,242,104,0.260497912706523,1.10397848661059,1.95928618431373,2.99852695500886,12.0269854825765,1.39566440455382,"t0",-0.148741651280925,-0.161150909262745,0.757396028793024,2.38381536598043,2.01703333929878,0.476907957245498,0.0429606103158768,-0.584195752224998,0.144781002261425,0.292097876112499
"45","AM_D_B_N_D_07","A","AM","D","D:AM:B","D","7",0.75,0.75,5.43,237,93,0.604644906144275,1.02531303653499,1.28602615340706,0.992148445000566,4.54091174025396,0.749293781406412,"t0",-0.1249387366083,-0.1249387366083,0.734799829588847,2.3747483460101,1.96848294855394,-0.00342334395321527,0.0108564793277079,-0.218499601507469,-0.125347871715375,0.109249800753735
"46","AM_D_B_N_D_10","A","AM","D","D:AM:B","D","10",0.93,0.8,5.4,236,99,0.162167591307627,1.15164574907219,2.48323583560671,3.34015080000245,16.0881436821316,1.19204319685746,"t0",-0.0315170514460649,-0.0969100130080564,0.732393759822969,2.37291200297011,1.99563519459755,0.523766074635072,0.0613189088762078,-0.790035933864591,0.0762919935056545,0.395017966932296
"47","AM_D_B_S_S_02","A","AM","D","D:AM:B","S","2",0.76,0.58,4.32,229,95,0.334084876992355,1.0878362134086,1.73010153541501,3.04340337000031,10.6993225959301,1.46902781708499,"t0",-0.119186407719209,-0.236572006437063,0.635483746814912,2.35983548233989,1.97772360528885,0.483359517180906,0.0365635121200303,-0.476143183109013,0.167030019542559,0.238071591554507
"48","AM_D_B_S_S_06","A","AM","D","D:AM:B","S","6",0.73,0.55,4.79,225,95.5,0.659784729963189,1.18128503969236,1.231115700654,0.896849104999092,4.13298178771172,0.834842940728562,"t0",-0.136677139879544,-0.259637310505756,0.680335513414563,2.35218251811136,1.98000337158375,-0.0472806209234547,0.0723547039040649,-0.180597739972043,-0.0783952207926818,0.0902988699860212
"49","AM_D_G_N_D_05","A","AM","D","D:AM:G","D","5",0.68,0.5,4.72,236,97,0.581581056410301,1.11851959865043,1.31127829927387,0.692771910000374,3.86896624731538,0.795917744186847,"t0",-0.167491087293764,-0.301029995663981,0.673941998634088,2.37291200297011,1.98677173426624,-0.159409730083024,0.0486435981878244,-0.23538974800607,-0.0991318130307235,0.117694874003035
"50","AM_D_G_N_D_10","A","AM","D","D:AM:G","D","10",0.8,0.64,7.45,246,108,0.320899060936483,1.11305399203017,1.76528884509356,3.54109197499929,11.775769942209,1.47455566094954,"t0",-0.0969100130080564,-0.193820026016113,0.872156272748293,2.39093510710338,2.03342375548695,0.54913720710714,0.0465162316051862,-0.493631553801038,0.168661170775234,0.246815776900519
"51","AM_D_G_S_D_03","A","AM","D","D:AM:G","D","3",0.76,0.72,7.51,244,99.5,0.218063461067926,1.08876476888046,2.14145301235785,6.14188165000087,18.8132663198099,1.88948768519458,"t0",-0.119186407719209,-0.142667503568732,0.875639937004168,2.38738982633873,1.99782308074573,0.788301443620114,0.0369340591751087,-0.661417099143831,0.276344065732013,0.330708549571915
"52","AM_D_G_S_D_07","A","AM","D","D:AM:G","D","7",0.82,0.69,7.54,258,113.5,0.239777278046818,1.09778809212344,2.04218925638772,3.30639074499959,13.1637009472395,1.3587989429238,"t0",-0.0861861476162833,-0.161150909262745,0.877371345869774,2.41161970596323,2.05499586152914,0.519354176630888,0.0405185156119932,-0.620191974224787,0.13315520033919,0.310095987112393
"53","AM_D_G_S_S_04","A","AM","D","D:AM:G","S","4",0.84,0.74,6.49,260,113,0.305787534341687,1.06112938523347,1.80838173301897,4.36129333499957,13.3875989050004,1.49143943222638,"t0",-0.0757207139381184,-0.130768280269024,0.812244696800369,2.41497334797082,2.05307844348342,0.639615297745978,0.025768341363215,-0.51458022290331,0.173605621235481,0.257290111451656
"54","AM_D_N_N_D_03","A","AM","D","D:AM:N","D","3",1,0.82,4.71,248,111.5,0.607935941067927,1.20104922178567,1.28254050617497,1.69841215999986,5.92512569025467,0.807988568931589,"t0",0,-0.0861861476162833,0.673020907128896,2.39445168082622,2.04727486738418,0.230043090556161,0.0795608061638266,-0.21614218044174,-0.0925947833900801,0.10807109022087
"55","AM_D_N_N_D_07","A","AM","D","D:AM:N","D","7",1.15,1.07,8.16,251,115.5,0.16568019414605,1.06113322443071,2.45677114479931,7.60515361999933,24.0172694309871,1.40170325019847,"t0",0.0606978403536116,0.0293837776852097,0.911690158753861,2.39967372148104,2.06258198422816,0.881107990991804,0.0257699126505464,-0.780729405202793,0.146656080362179,0.390364702601397
"56","AM_D_N_N_D_10","A","AM","D","D:AM:N","D","10",0.99,0.91,5.24,229,92.5,0.718201813415812,1.18128503969236,1.17998571930914,1.36713572999997,4.89088555030684,0.694396103533757,"t0",-0.00436480540245009,-0.0409586076789064,0.719331286983727,2.35983548233989,1.96614173273903,0.135811633707386,0.0723547039040649,-0.14375350264146,-0.158392724782221,0.0718767513207289
"57","AM_D_N_N_S_02","A","AM","D","D:AM:N","S","2",1.05,0.99,6.45,230,101,0.444927575396296,1.10472668281448,1.49918538060436,2.29773043499881,8.05582102378754,0.83844471254308,"t0",0.0211892990699381,-0.00436480540245009,0.809559714635268,2.36172783601759,2.00432137378264,0.361299076806791,0.0432548437877384,-0.351710677031625,-0.076525569705589,0.175855338515813
"58","AM_D_N_S_D_05","A","AM","D","D:AM:N","D","5",1.19,1.02,7.09,256,106,0.228843888549623,1.11607422037715,2.09040454332123,5.46794989000409,17.3279639433454,1.19391950852417,"t0",0.0755469613925307,0.00860017176191757,0.850646235183066,2.40823996531185,2.02530586526477,0.737824525904119,0.0476930767058902,-0.6404606812468,0.0769750485838622,0.3202303406234
"59","AM_D_N_S_D_08","A","AM","D","D:AM:N","D","8",1.71,1.37,10.05,270,115,0.2420327731153,1.07053083925161,2.03265143808927,10.5387348299992,23.3917159823409,1.18931961445495,"t0",0.232996110392154,0.136720567156407,1.00216606175651,2.43136376415899,2.06069784035361,1.02278847716403,0.0295991827223626,-0.616125823195419,0.0752985813984862,0.308062911597709
"60","AM_D_R_N_D_03","A","AM","D","D:AM:R","D","3",0.67,0.6,5.56,243,99,0.203830591664447,1.06671772640093,2.21495709161464,3.19837641000049,14.0421961829191,1.58897156382387,"t0",-0.173925197299174,-0.221848749616356,0.745074791582057,2.38560627359831,1.99563519459755,0.504929573596079,0.0280495121284753,-0.690730634882974,0.201116125158996,0.345365317441487
"61","AM_D_R_N_D_05","A","AM","D","D:AM:R","D","5",0.72,0.66,6.73,270,122,0.143771006006072,1.14296259933194,2.63732920582807,6.321061775001,23.505218546759,2.05575327236196,"t0",-0.142667503568732,-0.180456064458131,0.828015064223977,2.43136376415899,2.08635983067475,0.800790034657925,0.0580320193983353,-0.842328688370243,0.312970990244641,0.421164344185122
"62","AM_D_R_N_D_07","A","AM","D","D:AM:R","D","7",0.72,0.54,5.82,259,110,0.0815988716091661,1.12412886233057,3.50072441472075,9.66012992999458,38.5704174530777,2.7834024045531,"t0",-0.142667503568732,-0.267606240177031,0.764922984649889,2.41329976408125,2.04139268515822,0.984982967771621,0.0508160985918461,-1.08831584685032,0.444575998085162,0.544157923425159
"63","AM_D_R_N_S_01","A","AM","D","D:AM:R","S","1",0.72,0.62,7.78,240,96,0.147857335825868,1.18143533968536,2.60062996164122,4.2077636699978,18.9107678622891,1.72733244564549,"t0",-0.142667503568732,-0.207608310501746,0.890979596989689,2.38021124171161,1.98227123303957,0.624051339582441,0.0724099575500298,-0.830157123422881,0.237375930743326,0.415078561711441
"64","AM_D_R_N_S_04","A","AM","D","D:AM:R","S","4",0.78,0.61,7.6,249,97.5,0.10570156817223,1.17686423368145,3.07580844323963,7.58555402999627,30.0301754674322,2.23580494364695,"t0",-0.10790539730952,-0.214670164989233,0.880813592280791,2.39619934709574,1.98900461569854,0.879987306069765,0.0707263643184678,-0.975918569518551,0.349433912097702,0.487959284759275
"65","AM_D_R_S_D_08","A","AM","D","D:AM:R","D","8",0.75,0.57,4.18,249,95,0.258957692953796,1.04085993740167,1.96510423388213,2.07393606000187,10.0320157377116,1.23105883562731,"t0",-0.1249387366083,-0.244125144327509,0.621176281775035,2.39619934709574,1.97772360528885,0.316795362845493,0.0173922929052923,-0.586771182704568,0.0902788095338108,0.293385591352284
"66","AM_D_R_S_D_10","A","AM","D","D:AM:R","D","10",0.75,0.58,6.54,257,108.5,0.145489806562875,1.13653814236393,2.62170436273912,5.20207377999759,21.1971221507345,1.93504768650665,"t0",-0.1249387366083,-0.236572006437063,0.815577748324267,2.40993312333129,2.03542973818455,0.716176507417448,0.0555840152833534,-0.837167433541125,0.286691672058554,0.418583716770562
"67","AM_D_Y_N_D_07","A","AM","D","D:AM:Y","D","7",0.71,0.65,5.01,227,98,0.642409975163879,1,1.24765313454619,1.04678240999965,4.52508771596696,0.848876203201104,"t0",-0.148741651280925,-0.187086643357144,0.699837725867246,2.35602585719312,1.99122607569249,0.0198564161991457,0,-0.192187724072784,-0.0711556409537301,0.0960938620363929
"68","AM_D_Y_N_D_08","A","AM","D","D:AM:Y","D","8",0.73,0.72,6.85,227,109,0.335710399584401,1.11350272260738,1.72590784385522,4.60610177499984,13.1307429449461,1.67014363192233,"t0",-0.136677139879544,-0.142667503568732,0.835690571492426,2.35602585719312,2.03742649794062,0.663333529770745,0.0466912832577229,-0.474035205036875,0.222753821967312,0.237017602518438
"69","AM_D_Y_N_D_10","A","AM","D","D:AM:Y","D","10",0.59,0.44,3.65,241,102,0.20752125580181,1.12347427852153,2.19517276855903,2.53557177000039,12.3911493779106,1.74443900410448,"t0",-0.229147988357856,-0.356547323513813,0.562292864456475,2.38201704257487,2.00860017176192,0.404075907873047,0.0505631338766081,-0.682937413146337,0.241655788548266,0.341468706573167
"70","AM_D_Y_N_S_04","A","AM","D","D:AM:Y","S","4",0.7,0.72,5.41,221,93,0.662250842958354,1.04976783677546,1.22882132670821,1.44982915999753,5.24507964601616,0.95680873199538,"t0",-0.154901959985743,-0.142667503568732,0.733197265106569,2.34439227368511,1.96848294855394,0.161316830344251,0.0210932625406003,-0.178977480230537,-0.0191748698940159,0.0894887401152678
"71","AM_D_Y_N_S_06","A","AM","D","D:AM:Y","S","6",0.73,0.75,5.03,215,101,0.093686121244391,1.14925943359918,3.2670995707376,9.11360496999987,34.9632988737984,2.30164555130372,"t0",-0.136677139879544,-0.1249387366083,0.701567985055927,2.33243845991561,2.00432137378264,0.9596902001223,0.0604180773066226,-1.02832474116571,0.362038443983108,0.514162370582856
"72","AM_D_Y_S_D_03","A","AM","D","D:AM:Y","D","3",0.9,0.77,4.57,212,95,0.486681708514917,1.02531303653499,1.4334332956619,1.15901183499955,5.47049159817248,0.727415454128454,"t0",-0.0457574905606751,-0.113509274827518,0.65991620006985,2.32633586092875,1.97772360528885,0.0640878706907361,0.0108564793277079,-0.312754976009046,-0.138217476485301,0.156377488004523
"73","AM_D_Y_S_D_05","A","AM","D","D:AM:Y","D","5",0.75,0.73,4.66,242,104,0.378072728887077,1.11851959865043,1.62634367121547,2.1571506650007,8.46754465454685,1.11978226147206,"t0",-0.1249387366083,-0.136677139879544,0.66838591669,2.38381536598043,2.01703333929878,0.333880479220905,0.0486435981878244,-0.422424648003774,0.049133583532409,0.211212324001887
"74","AM_D_Y_S_S_02","A","AM","D","D:AM:Y","S","2",0.66,0.66,4.06,215,96,0.368981859237465,1.11851959865043,1.64625646150893,2.22870136500023,8.71221058083919,1.27616569970048,"t0",-0.180456064458131,-0.180456064458131,0.608526033577194,2.33243845991561,1.98227123303957,0.348051879058346,0.0486435981878244,-0.432994985132897,0.105907067640238,0.216497492566448
"75","AM_S_B_N_D_03","A","AM","S","S:AM:B","D","3",0.6,0.58,3.7,271,98,0.414442214361612,1.20104922178567,1.55334529843658,3.42091208000056,10.1845980965312,1.76865859254325,"t0",-0.221848749616356,-0.236572006437063,0.568201724066995,2.43296929087441,1.99122607569249,0.534141912635437,0.0795608061638266,-0.382536014530762,0.247644008328505,0.191268007265382
"76","AM_S_B_N_D_07","A","AM","S","S:AM:B","D","7",0.66,0.64,4.98,263,96,0.382433359380046,1.11146394335916,1.61704503694522,3.97863989000325,11.4338993282705,1.73132668667238,"t0",-0.180456064458131,-0.193820026016113,0.697229342759718,2.41995574848976,1.98227123303957,0.59973463257139,0.0458953784572788,-0.417444231556043,0.238379023295774,0.208722115778022
"77","AM_S_B_N_D_08","A","AM","S","S:AM:B","D","8",0.81,0.77,4.37,269,95,0.697233539151666,1.20104922178567,1.19759745674997,1.55493466999906,5.29385291419126,0.890541260307063,"t0",-0.0915149811213502,-0.113509274827518,0.640481436970422,2.42975228000241,1.97772360528885,0.19171214702528,0.0795608061638266,-0.156621730113166,-0.0503459541248692,0.0783108650565834
"78","AM_S_B_S_D_05","A","AM","S","S:AM:B","D","5",0.79,0.68,5.7,215,90,0.712155444914791,1.0963225389712,1.18498431112756,1.15401835500234,4.51256936453507,0.824601428462102,"t0",-0.102372908709559,-0.167491087293764,0.755874855672491,2.33243845991561,1.95424250943932,0.0622127164564864,0.0399383427322941,-0.147425200884932,-0.0837559172030194,0.0737126004424663
"79","AM_S_G_N_D_05","A","AM","S","S:AM:G","D","5",0.78,0.67,5.79,240,111,0.243393832873924,1.12406441258927,2.02696017107976,6.20994275499834,17.9058089118872,1.93923685128382,"t0",-0.10790539730952,-0.173925197299174,0.762678563727436,2.38021124171161,2.04532297878666,0.793087596746157,0.0507911984488499,-0.61369043014357,0.287630855455019,0.306845215071784
"80","AM_S_G_N_D_08","A","AM","S","S:AM:G","D","8",0.6,0.61,5.43,241,105,0.767225979745218,1.02944684452679,1.14166411323316,2.01780750499893,5.74887874046187,1.32467565688677,"t0",-0.221848749616356,-0.214670164989233,0.734799829588847,2.38201704257487,2.02118929906994,0.304879733008796,0.0126039267435713,-0.115076699543131,0.122109555504862,0.0575383497715656
"81","AM_S_G_N_S_06","A","AM","S","S:AM:G","S","6",0.93,0.83,7.7,226,117,0.44370812099446,1.07259844356743,1.50124409187661,2.57002737999937,8.53149456294266,1.02780627913974,"t0",-0.0315170514460649,-0.0809219076239261,0.886490725172482,2.3541084391474,2.06818586174616,0.409937750148143,0.0304371624288701,-0.352902622509937,0.0119112665768361,0.176451311254969
"82","AM_S_N_N_D_05","A","AM","S","S:AM:N","D","5",0.88,0.85,7.43,236,98,0.404775729179703,1.08627877134213,1.57178365451756,3.23048175000076,10.0145478520866,1.17231035777339,"t0",-0.0555173278498314,-0.0705810742857073,0.870988813760575,2.37291200297011,1.99122607569249,0.5092672919181,0.03594129239771,-0.392785536186379,0.0690426021471683,0.196392768093191
"83","AM_S_N_N_D_10","A","AM","S","S:AM:N","D","10",0.79,0.92,6.8,264,120,0.127477723801319,1.15135258065238,2.80080485045105,15.6649354600086,39.2963385607698,2.61169978848394,"t0",-0.102372908709559,-0.0362121726544447,0.832508912706236,2.42160392686983,2.07918124604762,1.19492860991547,0.0612083387328983,-0.894565699742958,0.416923253882493,0.44728284987148
"84","AM_S_N_N_S_02","A","AM","S","S:AM:N","S","2",0.89,0.8,7.58,250,111.5,0.497961306365443,1.03207924748487,1.41710555740954,2.38444316499954,7.75712198085311,1.03100754211075,"t0",-0.0506099933550872,-0.0969100130080564,0.879669205632054,2.39794000867204,2.04727486738418,0.377386975156866,0.0137130455702788,-0.302804402390569,0.0132618422816733,0.151402201195285
"85","AM_S_N_S_D_03","A","AM","S","S:AM:N","D","3",0.76,0.73,5.39,241,96.5,0.206655256252332,1.10886774636806,2.19976745258935,6.41871614499905,19.7563080450595,1.91863726805568,"t0",-0.119186407719209,-0.136677139879544,0.731588765186739,2.38201704257487,1.98452731334379,0.807448170296154,0.0448797513361237,-0.684753544012313,0.282992876052717,0.342376772006157
"86","AM_S_N_S_D_07","A","AM","S","S:AM:N","D","7",0.88,0.84,5.15,234,99,0.445972479708438,1.0963225389712,1.49742807046854,1.27729901000021,5.99925317267122,0.741434687264099,"t0",-0.0555173278498314,-0.0757207139381184,0.711807229041191,2.36921585741014,1.99563519459755,0.106292575565924,0.0399383427322941,-0.350691940120875,-0.129927099807674,0.175345970060437
"87","AM_S_N_S_S_04","A","AM","S","S:AM:N","S","4",0.96,0.83,7.93,259,113,0.210753506262291,1.080558181519,2.17827444109437,2.54456582000057,12.3175510902432,1.00556204597698,"t0",-0.0177287669604316,-0.0809219076239261,0.899273187317604,2.41329976408125,2.05307844348342,0.405613689201586,0.0336481559785162,-0.676225191376064,0.00240887293781394,0.338112595688032
"88","AM_S_R_S_D_08","A","AM","S","S:AM:R","D","8",0.74,0.67,5.45,223,91,0.539899997824774,1.08496250072116,1.36095365768299,2.28871084000002,7.29867007404902,1.21068569209936,"t0",-0.130768280269024,-0.173925197299174,0.736396502276642,2.34830486304816,1.95904139232109,0.35959092656485,0.0354147280358736,-0.267686674278505,0.0830314099439592,0.133843337139253
"89","AM_S_R_S_D_10","A","AM","S","S:AM:R","D","10",0.82,0.64,4.96,221,89,0.408252926667465,1.11131445898201,1.56507569333801,3.00940800999979,9.62455846308967,1.340734360958,"t0",-0.0861861476162833,-0.193820026016113,0.695481676490197,2.34439227368511,1.94939000664491,0.478481072578545,0.0458369648608929,-0.389070693226997,0.12734273982175,0.194535346613497
"90","AM_S_Y_N_D_07","A","AM","S","S:AM:Y","D","7",0.96,0.89,7.04,238,109,0.235006032406796,1.07133971230278,2.06281601663354,3.68794402500134,14.0429253498923,1.17131981790722,"t0",-0.0177287669604316,-0.0506099933550872,0.847572659142112,2.37657695705651,2.03742649794062,0.56678432078248,0.0299272035909706,-0.628920989611841,0.0686754913051418,0.31446049480592
"91","AM_S_Y_N_D_08","A","AM","S","S:AM:Y","D","8",0.78,0.67,6.36,231,99,0.151775158230617,1.08695453381283,2.56684504984474,5.86266496000462,22.031908677245,1.88423295370663,"t0",-0.10790539730952,-0.173925197299174,0.803457115648414,2.36361197989214,1.99563519459755,0.768095075801917,0.0362113783759295,-0.818799305688431,0.275134594982897,0.409399652844216
"92","AM_S_Y_N_D_10","A","AM","S","S:AM:Y","D","10",1,0.91,4.3,232,94,0.210279860131062,1.10045781983924,2.18072629485777,2.56745904499621,12.3867637536067,0.946615157814534,"t0",0,-0.0409586076789064,0.633468455579587,2.3654879848909,1.9731278535997,0.409503524645552,0.0415734008538081,-0.677202320527153,-0.0238265456080372,0.338601160263575
"93","AM_S_Y_N_S_06","A","AM","S","S:AM:Y","S","6",0.79,0.63,6.05,231,118,0.0852911100276642,1.14020914012701,3.42411322230594,12.4083933549991,42.7573543440946,2.79913916704401,"t0",-0.102372908709559,-0.200659450546418,0.781755374652469,2.36361197989214,2.07188200730613,1.09371555247139,0.0569845180668275,-1.06909623339442,0.447024491169554,0.534548116697209
"94","AM_S_Y_S_D_03","A","AM","S","S:AM:Y","D","3",0.85,0.79,4.91,236,97,0.254103780187934,1.13522695382276,1.98378424604665,4.21588801500184,14.4392256108838,1.41271886440845,"t0",-0.0705810742857073,-0.102372908709559,0.691081492122968,2.37291200297011,1.98677173426624,0.624889066361824,0.0550826940751422,-0.594988874097412,0.150055744450128,0.297494437048707
"95","AM_S_Y_S_S_02","A","AM","S","S:AM:Y","S","2",0.76,0.75,5.53,219,94,0.177710880967394,1.10528108038104,2.37215460155474,4.44495686500159,17.7288962090594,1.57547634715162,"t0",-0.119186407719209,-0.1249387366083,0.742725131304698,2.34044411484012,1.9731278535997,0.647867550821939,0.0434727360621439,-0.75028598018893,0.197411887434713,0.375142990094464
"96","PC_D_B_N_D_07","P","PC","D","D:PC:B","D","7",1.63,1.19,4.85,226,101.5,0.418788318448364,1.11554577960732,1.54526411914703,11.012396240003,18.1781033064208,1.32784341974491,"t0",0.212187604403958,0.0755469613925307,0.685741738602264,2.3541084391474,2.00646604224923,1.04188182946946,0.0474873975000747,-0.378005440900002,0.123146865732285,0.189002720450002
